Code,Year,Entity,Population,GDP_2010_dolar,GDP_PPP_2010_dolar,Consumption
CZE,1991,Czechia,10308578.0,0.0,0.0,497.6390612
CZE,1992,Czechia,10319123.0,0.0,0.0,482.95952450000004
CZE,1993,Czechia,10329855.0,0.0,0.0,479.0781554
CZE,1994,Czechia,10333587.0,0.0,0.0,466.39531800000003
CZE,1995,Czechia,10327253.0,0.0,0.0,486.02979
CZE,1996,Czechia,10315241.0,0.0,0.0,88101.9798485
CZE,1997,Czechia,10304131.0,0.0,0.0,481.94531600000005
CZE,1998,Czechia,10294373.0,0.0,0.0,467.86248099999995
CZE,1999,Czechia,10283860.0,0.0,0.0,448.49603800000006
CZE,2000,Czechia,10255063.0,0.0,0.0,473.783382
CZE,2001,Czechia,10216605.0,0.0,0.0,93805.305402
CZE,2002,Czechia,10196916.0,0.0,0.0,485.99313049999995
CZE,2003,Czechia,10193998.0,0.0,0.0,513.844377
CZE,2004,Czechia,10197101.0,0.0,0.0,527.0415206
CZE,2005,Czechia,10211216.0,0.0,0.0,90020.74388799998
CZE,2006,Czechia,10238905.0,0.0,0.0,529.2281259999999
CZE,2007,Czechia,10298828.0,0.0,0.0,523.435636
CZE,2008,Czechia,10384603.0,0.0,0.0,512.3669179999999
CZE,2009,Czechia,10443936.0,0.0,0.0,490.58379399999995
CZE,2010,Czechia,10474410.0,0.0,0.0,510.88164800000004
CZE,2011,Czechia,10496088.0,0.0,0.0,498.791392
CZE,2012,Czechia,10510785.0,0.0,0.0,496.5607549999999
CZE,2013,Czechia,10514272.0,0.0,0.0,487.2231239999999
CZE,2014,Czechia,10525347.0,0.0,0.0,72302.33955599999
CZE,2015,Czechia,10546059.0,0.0,0.0,467.26098900000005
CZE,2016,Czechia,10566332.0,0.0,0.0,460.80662199999995
CZE,2017,Czechia,10594438.0,0.0,0.0,481.83287700000005
CZE,2018,Czechia,10629928.0,0.0,0.0,480.34826699999996
CZE,2019,Czechia,10671870.0,0.0,0.0,473.91286
CZE,2020,Czechia,10697858.0,0.0,0.0,437.770164
CZE,2021,Czechia,10505772.0,0.0,0.0,461.82244099999997
DNK,1965,Denmark,4759012.0,0.0,0.0,166.20826872
DNK,1966,Denmark,4797381.0,0.0,0.0,189.05940166
DNK,1967,Denmark,4835354.0,0.0,0.0,190.12348772
DNK,1968,Denmark,4864883.0,0.0,0.0,198.66686266699998
DNK,1969,Denmark,4891860.0,0.0,0.0,228.04658789
DNK,1970,Denmark,4928757.0,0.0,0.0,242.98941777000002
DNK,1971,Denmark,4963126.0,0.0,0.0,229.63516177
DNK,1972,Denmark,4991596.0,0.0,0.0,242.34226677
DNK,1973,Denmark,5021861.0,0.0,0.0,234.46956477
DNK,1974,Denmark,5045297.0,0.0,0.0,213.31390577000002
DNK,1975,Denmark,5059862.0,0.0,0.0,210.23947866700001
DNK,1976,Denmark,5072596.0,0.0,0.0,231.44317677600003
DNK,1977,Denmark,5088419.0,0.0,0.0,236.18927166
DNK,1978,Denmark,5104248.0,0.0,0.0,239.61857372999998
DNK,1979,Denmark,5116801.0,0.0,0.0,239.13863277
DNK,1980,Denmark,5123027.0,194167284403.6697,166156114169.2151,232.96090164999998
DNK,1981,Denmark,5121572.0,153150909426.98706,163813408502.77267,209.24737639000003
DNK,1982,Denmark,5117810.0,140805930374.23846,169816431679.7215,199.99438583
DNK,1983,Denmark,5114297.0,136937023608.76898,175397709949.4098,190.11358636
DNK,1984,Denmark,5111619.0,127957308003.23364,181502153597.41312,193.29269083
DNK,1985,Denmark,5113691.0,130989948477.75175,188051626854.0203,217.81571508
DNK,1986,Denmark,5120534.0,180747557088.1226,197537898850.5747,222.64350024000004
DNK,1987,Denmark,5127024.0,216723884615.3846,195884211538.46155,214.64072373999997
DNK,1988,Denmark,5129516.0,219778590909.0909,194710380681.8182,212.30624439999997
DNK,1989,Denmark,5132594.0,203952560975.60977,194262047425.47427,195.81453199999999
DNK,1990,Denmark,5140939.0,237935825192.8021,193984613110.53983,201.96101400000003
DNK,1991,Denmark,5154298.0,230010628007.40283,195193323874.15176,232.853708
DNK,1992,Denmark,5171370.0,245213395209.58087,197580274251.49704,218.1367897
DNK,1993,Denmark,5188628.0,222951284883.72092,196397046511.62796,231.303736
DNK,1994,Denmark,5206180.0,237078907029.4785,206010159863.9456,248.055928
DNK,1995,Denmark,5233373.0,273126474090.408,210726416758.54465,243.61966999999999
DNK,1996,Denmark,5263074.0,268994204496.788,214436405781.5846,289.8889006
DNK,1997,Denmark,5284991.0,243190707482.9932,220176163265.3061,262.99796699999996
DNK,1998,Denmark,5304219.0,244320565979.38147,224180349484.5361,253.69132049999996
DNK,1999,Denmark,5321799.0,240336657589.5109,229045302067.5744,246.04888699999998
DNK,2000,Denmark,5339616.0,214446401951.2195,235002991219.5122,236.519408
DNK,2001,Denmark,5358783.0,209350236242.88428,235470899430.74005,237.21649799999997
DNK,2002,Denmark,5375931.0,223335448179.2717,236499155929.03827,236.755459
DNK,2003,Denmark,5390574.0,266695783561.64383,236527318721.4612,255.23256600000002
DNK,2004,Denmark,5404523.0,299325144508.6706,242832323699.422,241.65175600000003
DNK,2005,Denmark,5419432.0,304620484301.07526,247882590967.74197,233.345037
DNK,2006,Denmark,5437272.0,315653628333.3334,257081305000.00003,256.790505
DNK,2007,Denmark,5461438.0,346603513776.3371,259044415721.23172,243.652876
DNK,2008,Denmark,5493621.0,369213968786.5783,252995246976.19977,234.529606
DNK,2009,Denmark,5523095.0,336839762725.1371,243273336726.7032,220.70086600000002
DNK,2010,Denmark,5547683.0,332165874422.188,246648338983.05087,232.34500599999998
DNK,2011,Denmark,5570572.0,344003000000.0,247352000000.0,218.474779
DNK,2012,Denmark,5591572.0,320565320892.7918,245483333333.3333,201.425908
DNK,2013,Denmark,5614932.0,331813181391.99426,253379554273.3502,210.49009
DNK,2014,Denmark,5643475.0,335457037615.33,256900787083.0377,203.69941400000002
DNK,2015,Denmark,5683483.0,287228311126.8604,264595320340.18427,196.773819
DNK,2016,Denmark,5728010.0,293498301715.0857,279037851592.57965,198.577424
DNK,2017,Denmark,5764980.0,304804673749.14325,293730161754.62646,199.77536899999998
DNK,2018,Denmark,5793636.0,319533480441.324,299826766967.5694,196.84326199999998
DNK,2019,Denmark,5814422.0,308008709592.64124,308414280551.9054,192.864651
DNK,2020,Denmark,5831404.0,306169021097.04645,298267139240.50635,171.276209
DNK,2021,Denmark,5856733.0,0.0,0.0,183.40162600000002
ECU,1965,Ecuador,5337351.0,0.0,0.0,8.6569279
ECU,1966,Ecuador,5495761.0,0.0,0.0,9.11249197
ECU,1967,Ecuador,5658446.0,0.0,0.0,9.8596407
ECU,1968,Ecuador,5825663.0,0.0,0.0,11.6420345
ECU,1969,Ecuador,5997037.0,0.0,0.0,12.3693951
ECU,1970,Ecuador,6172215.0,0.0,0.0,14.773025599999999
ECU,1971,Ecuador,6350944.0,0.0,0.0,16.2313552
ECU,1972,Ecuador,6533630.0,0.0,0.0,16.9592222
ECU,1973,Ecuador,6720443.0,0.0,0.0,18.1519582
ECU,1974,Ecuador,6911123.0,0.0,0.0,1183.0247808
ECU,1975,Ecuador,7105786.0,0.0,0.0,21.4583011
ECU,1976,Ecuador,7304349.0,0.0,0.0,23.6247386
ECU,1977,Ecuador,7506665.0,0.0,0.0,28.093425
ECU,1978,Ecuador,7712718.0,0.0,0.0,29.3839595
ECU,1979,Ecuador,7922490.0,0.0,0.0,30.5980392
ECU,1980,Ecuador,8135845.0,45970968399.59225,71175834862.38531,38.818129500000005
ECU,1981,Ecuador,8352602.0,42677221811.46026,73392545286.50647,43.05505470000001
ECU,1982,Ecuador,8572607.0,40121054830.28721,74263806788.51175,47.312385
ECU,1983,Ecuador,8795873.0,34161435075.88533,72671797639.1231,46.338789000000006
ECU,1984,Ecuador,9022979.0,34857298302.34438,75219975747.77689,51.57074300000001
ECU,1985,Ecuador,9254311.0,39365136612.02186,78230630757.22093,60.968281999999995
ECU,1986,Ecuador,9490096.0,28351914176.24521,80762734099.61685,63.90583650000001
ECU,1987,Ecuador,9729376.0,25571730769.23077,75112750000.0,65.86540600000001
ECU,1988,Ecuador,9969788.0,23350714488.636364,82498757102.27274,76.07124999999999
ECU,1989,Ecuador,10210185.0,21861261517.615177,82014657181.57182,78.44753800000001
ECU,1990,Ecuador,10449837.0,21059131105.398457,83138475578.40617,80.9820964443
ECU,1991,Ecuador,10686279.0,22682874768.66132,86721933374.4602,89.4386974444
ECU,1992,Ecuador,10914222.0,24073135329.34132,89207868263.47307,88.979393889
ECU,1993,Ecuador,11132829.0,27304701162.790703,90440108139.5349,92.2314228889
ECU,1994,Ecuador,11347652.0,32104119047.61905,93901549886.62132,100.322736222
ECU,1995,Ecuador,11561683.0,33907554575.523705,95328828004.41014,94.81821622199999
ECU,1996,Ecuador,11775221.0,34457028907.92291,95900498929.3362,107.91349444460002
ECU,1997,Ecuador,11987838.0,37849346938.77551,99485387755.10204,97787.4562387777
ECU,1998,Ecuador,12199693.0,37925449484.53609,102339631958.76292,120.84404722250001
ECU,1999,Ecuador,12412046.0,26658456883.509834,96752372163.3888,110.230702778
ECU,2000,Ecuador,12626507.0,23930869268.292683,96726747317.07318,104.12882011100001
ECU,2001,Ecuador,12845521.0,31084110056.926,99987982922.20114,105.48296133400001
ECU,2002,Ecuador,13070609.0,35692914098.97292,104053177404.29504,104.1093702
ECU,2003,Ecuador,13301184.0,39660079452.0548,106485350684.93152,106.6074199
ECU,2004,Ecuador,13534593.0,43571976878.61272,115226635838.1503,114.05591122199999
ECU,2005,Ecuador,13770012.0,47808923010.752686,121013348817.2043,120.724781
ECU,2006,Ecuador,14009061.0,52223231666.66667,126098093333.33334,127.685673056
ECU,2007,Ecuador,14251835.0,55348226904.376015,128675295786.06158,134.252555289
ECU,2008,Ecuador,14496797.0,64534262192.74288,134346159188.45103,143.28508823
ECU,2009,Ecuador,14742766.0,65555426781.51919,136616796397.80736,139.80511808
ECU,2010,Ecuador,14989585.0,71752037750.38521,140766243451.46378,155.16425394499998
ECU,2011,Ecuador,15237728.0,79277000000.0,150267000000.0,164.621643276
ECU,2012,Ecuador,15483883.0,86155561653.86023,156348949871.9356,173.90244016000003
ECU,2013,Ecuador,15722989.0,91870948431.30183,169193973314.10028,179.47819012
ECU,2014,Ecuador,15957994.0,96672188786.37332,177564324343.50604,188.50884888000002
ECU,2015,Ecuador,16195902.0,94223465627.21477,170160233876.6832,187.95310587999998
ECU,2016,Ecuador,16439585.0,93676571228.56145,170566197409.8705,187.27187972
ECU,2017,Ecuador,16696944.0,95717850582.59082,178971712816.99796,194.332747225
ECU,2018,Ecuador,17015672.0,96305929789.3681,181101204948.17783,205.68673507
ECU,2019,Ecuador,17343740.0,95109469119.5795,181145937582.1288,211.03809289999998
ECU,2020,Ecuador,17588595.0,84021054852.32068,167555358649.78903,181.98739165
ECU,2021,Ecuador,17797737.0,0.0,0.0,211.29545509999997
EGY,1965,Egypt,30818469.0,0.0,0.0,91.67500759999999
EGY,1966,Egypt,31613132.0,0.0,0.0,634.923753
EGY,1967,Egypt,32408414.0,0.0,0.0,621.0458124
EGY,1968,Egypt,33204629.0,0.0,0.0,627.578582
EGY,1969,Egypt,33995955.0,0.0,0.0,73.375167
EGY,1970,Egypt,34781986.0,0.0,0.0,91.43163200000001
EGY,1971,Egypt,35555969.0,0.0,0.0,93.99038499999999
EGY,1972,Egypt,36330768.0,0.0,0.0,104.29001439999999
EGY,1973,Egypt,37120776.0,0.0,0.0,98.5727356
EGY,1974,Egypt,37930374.0,0.0,0.0,112.03731300000001
EGY,1975,Egypt,38775584.0,0.0,0.0,124.28822
EGY,1976,Egypt,39649050.0,0.0,0.0,148.624036
EGY,1977,Egypt,40577356.0,0.0,0.0,161.2714346
EGY,1978,Egypt,41576636.0,0.0,0.0,170.353808
EGY,1979,Egypt,42632458.0,0.0,0.0,186.0816983
EGY,1980,Egypt,43748556.0,64214672782.87461,241950884811.4169,211.6622284
EGY,1981,Egypt,44899573.0,63757190388.17006,245398356746.7653,23702.610322
EGY,1982,Egypt,46088647.0,71038087032.20192,263269075718.0157,268.99861
EGY,1983,Egypt,47353665.0,84119908937.60541,288571435075.8854,290.812441
EGY,1984,Egypt,48676443.0,90683964430.07275,309649974130.96204,317.112346
EGY,1985,Egypt,50035843.0,102104760343.48166,331375845433.2553,328.849446
EGY,1986,Egypt,51424313.0,110969753256.70496,347622868965.5172,336.316553
EGY,1987,Egypt,52841319.0,153230326923.07693,358529134615.38464,60741.185201
EGY,1988,Egypt,54298446.0,175991008522.7273,370644329545.4546,66900.27184300001
EGY,1989,Egypt,55765843.0,209308560975.60977,378425349593.496,381.467744
EGY,1990,Egypt,57214630.0,165373384318.76605,381153750642.6735,391.32345699999996
EGY,1991,Egypt,58611032.0,80011238741.51758,386187094386.1813,87704.037672
EGY,1992,Egypt,59989142.0,70827487425.1497,384549574850.2994,392.626065
EGY,1993,Egypt,61382200.0,77110830232.55815,393301667441.8605,392.912824
EGY,1994,Egypt,62775847.0,82814569160.99774,408082263038.5487,413.22751
EGY,1995,Egypt,64166908.0,93375689084.89526,423321823594.2669,121591.545626
EGY,1996,Egypt,65565195.0,101956104925.05354,439034301927.1949,125461.151806
EGY,1997,Egypt,66993728.0,111796340136.05444,462395727891.1564,129326.525396
EGY,1998,Egypt,68446011.0,123117598969.0722,495354077319.5877,500.307259
EGY,1999,Egypt,69907887.0,128348180534.54362,521646850226.92896,536.8887930000001
EGY,2000,Egypt,71371371.0,136841880975.60976,543648369756.0976,568.5334314999999
EGY,2001,Egypt,72854261.0,129927463946.86908,559325962049.3359,593.3138244999999
EGY,2002,Egypt,74393759.0,112847319327.7311,576967723622.7825,610.243824
EGY,2003,Egypt,75963322.0,104139960730.5936,593157434703.1964,645.9916280000001
EGY,2004,Egypt,77522427.0,98659710982.65898,617418913294.7977,682.0538369999999
EGY,2005,Egypt,79075310.0,108418110107.52689,643376541935.4839,699.4166079999995
EGY,2006,Egypt,80629670.0,125979815000.00002,686081283333.3334,736.644327
EGY,2007,Egypt,82218755.0,148716892220.4214,733659150729.3354,369630.364398
EGY,2008,Egypt,83844783.0,178460540772.5322,771746729613.7339,393523.753141
EGY,2009,Egypt,85501064.0,207944498042.28665,816841379013.3125,861.6713335
EGY,2010,Egypt,87252413.0,237289781201.84903,854836993836.6719,895.1117559999999
EGY,2011,Egypt,89200054.0,247726000000.0,860900000000.0,415250.35217599996
EGY,2012,Egypt,91240376.0,273158939626.78375,939367537504.574,975.2154976999999
EGY,2013,Egypt,93377890.0,278140189686.2604,958036392354.8503,968.1441309999999
EGY,2014,Egypt,95592324.0,290386240596.1675,936313568488.2896,955.886773
EGY,2015,Egypt,97723799.0,315129996456.4139,1009930548547.13,971.7204139999999
EGY,2016,Egypt,99784030.0,311652835841.7921,990857187959.398,1025.582759
EGY,2017,Egypt,101789386.0,217074017820.42496,974896623714.8732,1065.9024265000003
EGY,2018,Egypt,103740765.0,224064705449.6824,1025694593112.6711,1066.858524
EGY,2019,Egypt,105618671.0,265983288436.26807,1082840150459.9211,1047.689152
EGY,2020,Egypt,107465134.0,314516801687.76373,1121457915611.8145,983.698615
EGY,2021,Egypt,109262178.0,0.0,0.0,1053.9026949999998
EST,1985,Estonia,1528781.0,0.0,0.0,118.452609
EST,1986,Estonia,1540190.0,0.0,0.0,117.88285400000001
EST,1987,Estonia,1552221.0,0.0,0.0,119.666348
EST,1988,Estonia,1561900.0,0.0,0.0,117.632869
EST,1989,Estonia,1568131.0,0.0,0.0,121.22505699999999
EST,1990,Estonia,1569174.0,0.0,0.0,127.570502
EST,1991,Estonia,1561314.0,0.0,0.0,116.73208999999999
EST,1992,Estonia,1533091.0,0.0,0.0,81.387984
EST,1993,Estonia,1494128.0,2783874418.6046515,17528444186.046513,42726.884928
EST,1994,Estonia,1462514.0,3802942176.870749,17170170068.027212,68.538803
EST,1995,Estonia,1436634.0,5764933847.850056,17414381477.398018,62.165746667
EST,1996,Estonia,1415594.0,6851264453.961457,18070765524.62527,7529.541545221
EST,1997,Estonia,1399535.0,7221210884.353742,20312721088.43537,65.02754877699999
EST,1998,Estonia,1386156.0,7826938144.329898,21110646391.75258,58.33113139
EST,1999,Estonia,1390244.0,7801717599.596571,20866252143.21735,53.73378571999999
EST,2000,Estonia,1396985.0,7464435121.95122,22721197073.17073,55.352881385
EST,2001,Estonia,1388115.0,7970480075.901329,23930496204.93359,57.806500725
EST,2002,Estonia,1379350.0,9246726423.902897,25551020541.549957,57.60703077499999
EST,2003,Estonia,1370720.0,12099913242.009134,27380410045.6621,62.82468333
EST,2004,Estonia,1362550.0,14475965317.919077,29232947976.878616,9063.0929186
EST,2005,Estonia,1354775.0,16260355268.817204,31925215483.870968,64.46586282
EST,2006,Estonia,1346810.0,19009336666.66667,34960174166.66667,63.6700289
EST,2007,Estonia,1340680.0,24385208265.80227,37554935170.17828,9407.40647482
EST,2008,Estonia,1337090.0,25560637534.13968,34989538041.35778,9019.845745260001
EST,2009,Estonia,1334515.0,20765509788.56696,30273772905.246677,58.6974663
EST,2010,Estonia,1331475.0,20353212634.822807,30942453775.038525,6608.5179121
EST,2011,Estonia,1327439.0,23421000000.0,32895000000.000004,72.91133839999999
EST,2012,Estonia,1322696.0,22738993047.93268,33944850347.603367,6410.095088
EST,2013,Estonia,1317997.0,24412968626.036785,35184844572.664986,77.3312235
EST,2014,Estonia,1314545.0,25483764371.89496,36397232079.489,73.918576
EST,2015,Estonia,1315407.0,21883302622.253723,36695812189.93622,4604.8451375
EST,2016,Estonia,1315790.0,22748471123.55618,38942075603.78019,70.534754
EST,2017,Estonia,1317384.0,24726071281.699795,41031769019.87663,78.23073620000001
EST,2018,Estonia,1321977.0,27438084252.758278,42776371782.0127,77.44825469999999
EST,2019,Estonia,1326898.0,27690555190.538765,44919842969.77661,62.25756599999999
EST,2020,Estonia,1329522.0,26949493670.88608,43600725738.39663,58.292606
EST,2021,Estonia,1330932.0,0.0,0.0,65.45279299999999
FIN,1965,Finland,4563732.0,0.0,0.0,115.403604
FIN,1966,Finland,4580869.0,0.0,0.0,131.365141
FIN,1967,Finland,4605744.0,0.0,0.0,138.252186
FIN,1968,Finland,4626469.0,0.0,0.0,150.03086
FIN,1969,Finland,4623785.0,0.0,0.0,164.920476
FIN,1970,Finland,4606307.0,0.0,0.0,181.70852200000002
FIN,1971,Finland,4612124.0,0.0,0.0,186.581378
FIN,1972,Finland,4639657.0,0.0,0.0,196.710648
FIN,1973,Finland,4666081.0,0.0,0.0,216.77854200000002
FIN,1974,Finland,4690574.0,0.0,0.0,207.9393227
FIN,1975,Finland,4711440.0,0.0,0.0,34337.0913
FIN,1976,Finland,4725664.0,0.0,0.0,224.039887
FIN,1977,Finland,4738902.0,0.0,0.0,8993.1771
FIN,1978,Finland,4752528.0,0.0,0.0,245.921192
FIN,1979,Finland,4764690.0,0.0,0.0,265.846307
FIN,1980,Finland,4779535.0,146632101936.79916,124454658511.72272,264.662751
FIN,1981,Finland,4799964.0,130236931608.13309,125111110905.73012,267.2303423
FIN,1982,Finland,4826933.0,123786995648.38992,128956537859.00784,263.89351639999995
FIN,1983,Finland,4855787.0,115284964586.84656,133879677908.9376,261.36647
FIN,1984,Finland,4881803.0,114809778496.36218,137266443007.27568,272.3400637
FIN,1985,Finland,4902206.0,117537231850.1171,141580696330.99142,285.741128
FIN,1986,Finland,4918154.0,151141805363.98468,145640105747.12643,289.026607
FIN,1987,Finland,4932123.0,181785096153.84616,149179653846.15384,304.29982900000005
FIN,1988,Finland,4946481.0,207801768465.9091,156025833806.81818,302.308624
FIN,1989,Finland,4964371.0,216101536585.36588,162541536585.36588,303.613634
FIN,1990,Finland,4986431.0,243907971722.36505,160292757069.40872,322.873872
FIN,1991,Finland,5013740.0,211785028994.44785,149706973473.1647,330.378846
FIN,1992,Finland,5041992.0,181420869461.07785,143728420359.28146,329.3001720000001
FIN,1993,Finland,5066447.0,139005326744.18607,141912202325.58142,332.11230699999993
FIN,1994,Finland,5088333.0,157490386621.31522,146928682539.68256,348.65393000000006
FIN,1995,Finland,5107790.0,198324058434.39917,152025955898.5667,68868.71832599997
FIN,1996,Finland,5124573.0,189500039614.56104,155847270877.94434,347.894295
FIN,1997,Finland,5139835.0,178079292517.0068,164783183673.4694,352.0122659999999
FIN,1998,Finland,5153498.0,185267905154.6392,173105091752.57733,364.51848699999994
FIN,1999,Finland,5165474.0,182852165405.9506,179320662632.37518,357.535076
FIN,2000,Finland,5176209.0,164697000000.0,187576264390.2439,359.42046
FIN,2001,Finland,5188008.0,164559796963.94687,191280088235.29413,367.189436
FIN,2002,Finland,5200598.0,175414000933.70682,194486311858.07657,369.084754
FIN,2003,Finland,5213014.0,209848813698.63016,197637622831.05023,395.21816600000005
FIN,2004,Finland,5228172.0,235042427745.6648,205523699421.96536,393.557948
FIN,2005,Finland,5246096.0,236123579354.8387,210696977204.3011,357.5270980000001
FIN,2006,Finland,5266268.0,242248532500.00003,218759125000.00003,383.83011400000004
FIN,2007,Finland,5288720.0,278225536466.7747,230022621555.9157,382.69070999999997
FIN,2008,Finland,5313399.0,298503484198.2052,227574621927.4288,369.04331199999996
FIN,2009,Finland,5338871.0,265516255285.82617,211537883320.28192,342.06556000000006
FIN,2010,Finland,5363352.0,257513013867.4885,217248107858.24347,79217.88709599999
FIN,2011,Finland,5388272.0,275556000000.0,220471000000.0,350.26997100000006
FIN,2012,Finland,5413971.0,253252766922.79547,216832750823.27115,32253.756527
FIN,2013,Finland,5438972.0,262069292463.03644,217948445726.64984,342.160754
FIN,2014,Finland,5461512.0,261275107168.2044,216728886444.28677,330.267454
FIN,2015,Finland,5479531.0,222589058823.52945,221044131821.4033,44689.84164700001
FIN,2016,Finland,5495303.0,225624077703.8852,231434690934.54675,334.467398
FIN,2017,Finland,5508214.0,234538836189.17065,240519825222.7553,327.81470399999995
FIN,2018,Finland,5515525.0,247217631561.3507,243435661651.6215,334.253795
FIN,2019,Finland,5521606.0,236652854139.2904,246565149145.86072,327.363557
FIN,2020,Finland,5529543.0,235237223628.692,239424151898.7342,313.65338799999995
FIN,2021,Finland,5541017.0,0.0,0.0,321.86528
FRA,1965,France,49282756.0,0.0,0.0,1309.6560177000001
FRA,1966,France,49817041.0,0.0,0.0,1341.3168333
FRA,1967,France,50334012.0,0.0,0.0,1427.175037
FRA,1968,France,50817020.0,0.0,0.0,1506.5578079999998
FRA,1969,France,51272683.0,0.0,0.0,1660.2913985
FRA,1970,France,51724116.0,0.0,0.0,1803.216938
FRA,1971,France,52185222.0,0.0,0.0,1874.792116
FRA,1972,France,52637888.0,0.0,0.0,2004.09064
FRA,1973,France,53053660.0,0.0,0.0,2175.945592
FRA,1974,France,53415250.0,0.0,0.0,2137.000055
FRA,1975,France,53715733.0,0.0,0.0,2013.224463
FRA,1976,France,53966558.0,0.0,0.0,2142.9982499999996
FRA,1977,France,54221988.0,0.0,0.0,2171.510902
FRA,1978,France,54486195.0,0.0,0.0,88590.28366999999
FRA,1979,France,54753575.0,0.0,0.0,244469.26563999997
FRA,1980,France,55052582.0,1917030330275.2288,1579697875637.105,2307.1807900000003
FRA,1981,France,55371044.0,1531939752310.536,1584504783733.8262,587707.84488
FRA,1982,France,55694106.0,1370499712793.7336,1623996069625.7617,2200.52762
FRA,1983,France,55992656.0,1270128433389.545,1655236575042.1587,2255.27107
FRA,1984,France,56275701.0,1152468748585.287,1669147390460.7925,269056.22069000005
FRA,1985,France,56569195.0,1165611520686.9634,1689778279469.1648,2408.1246
FRA,1986,France,56865193.0,1585946485823.7546,1731644050574.7126,2467.93954
FRA,1987,France,57168409.0,1852250980769.2307,1756665000000.0,293038.89753
FRA,1988,France,57472651.0,1941698355113.6365,1829112039772.7275,783560.48671
FRA,1989,France,57766282.0,1861861356368.564,1892021514905.149,2578.52203
FRA,1990,France,58044701.0,2189958595115.681,1916355114395.887,2657.85306
FRA,1991,France,58557577.0,2104062141887.724,1921659117828.501,2825.16261
FRA,1992,France,58849943.0,2252071316167.665,1938297913772.4556,2848.8396999999995
FRA,1993,France,59106166.0,2061804655813.9536,1914429022093.0237,2849.3689399999994
FRA,1994,France,59327585.0,2120315608843.5376,1951498375283.4468,2814.1702600000003
FRA,1995,France,59543659.0,2365217276736.494,1978315662624.0356,1072507.27727
FRA,1996,France,59756533.0,2302442039614.561,1983947843683.084,2988.0012599999995
FRA,1997,France,59969944.0,2038355986394.5576,2018836435374.1497,1124014.2198599998
FRA,1998,France,60192790.0,2077774614432.99,2083212058762.887,3014.92839
FRA,1999,France,60504420.0,2018471937468.4824,2138204061522.945,3068.2080899999996
FRA,2000,France,60921384.0,1784779880000.0,2197522384390.244,3107.30925
FRA,2001,France,61367388.0,1750186065464.8958,2227251185009.488,439392.73621999996
FRA,2002,France,61816234.0,1875785221288.5156,2251859186741.364,3113.1091599999995
FRA,2003,France,62256970.0,2255001951598.174,2261870593607.306,3145.1639899999996
FRA,2004,France,62716306.0,2522810554913.295,2325831687861.272,3170.9683999999997
FRA,2005,France,63188395.0,2531902141935.484,2358464495483.871,3152.40051
FRA,2006,France,63628261.0,2589468667500.0005,2411563548333.334,1231116.9118400002
FRA,2007,France,64021737.0,2887319120745.543,2466509615883.306,3072.35173
FRA,2008,France,64379696.0,3061449268045.26,2427452881779.165,143350.50480999998
FRA,2009,France,64710879.0,2828944201252.9365,2384051227877.839,2909.9734749999993
FRA,2010,France,65030575.0,2730969932203.39,2419067522342.065,2997.7345700000005
FRA,2011,France,65345233.0,2864653000000.0,2446475000000.0,2881.3105400000004
FRA,2012,France,65662240.0,2631329505305.5254,2424217120380.534,2883.0541799999996
FRA,2013,France,66002289.0,2715584711143.1665,2519158771006.131,2913.8938999999996
FRA,2014,France,66312067.0,2714778310149.042,2529781537970.192,1136344.9724400002
FRA,2015,France,66548272.0,2314957338058.1147,2580468416725.7266,2808.1660859999997
FRA,2016,France,66724104.0,2317385787889.3945,2684388956247.8125,2760.9450800000004
FRA,2017,France,66918020.0,2380864061000.685,2750774971213.16,2740.5354349999993
FRA,2018,France,67158348.0,2499075397525.911,2799322980274.156,2791.1246300000003
FRA,2019,France,67388001.0,2390496817345.5977,2841337765440.21,2732.1338339999998
FRA,2020,France,67571107.0,2258965578059.072,2607361991561.1816,2460.293644
FRA,2021,France,67749632.0,0.0,0.0,359450.59646999993
DEU,1965,Germany,75963695.0,0.0,0.0,2969.29335017
DEU,1966,Germany,76600311.0,0.0,0.0,2977.0014044
DEU,1967,Germany,76951336.0,0.0,0.0,2969.4313067
DEU,1968,Germany,77294314.0,0.0,0.0,3170.412721
DEU,1969,Germany,77909682.0,0.0,0.0,3419.777989
DEU,1970,Germany,78169289.0,0.0,0.0,3611.0166369999997
DEU,1971,Germany,78312842.0,0.0,0.0,3643.556753
DEU,1972,Germany,78688452.0,0.0,0.0,3770.222629
DEU,1973,Germany,78936666.0,0.0,0.0,1929208.206206
DEU,1974,Germany,78967433.0,0.0,0.0,3918.0275229999997
DEU,1975,Germany,78673554.0,0.0,0.0,3764.567883
DEU,1976,Germany,78336950.0,0.0,0.0,3396413.112467
DEU,1977,Germany,78159814.0,0.0,0.0,4007.1903859999998
DEU,1978,Germany,78091820.0,0.0,0.0,4152.176640000001
DEU,1979,Germany,78126350.0,0.0,0.0,2571244.477708
DEU,1980,Germany,78288576.0,2330501518858.308,2337421732925.586,1646356.471553
DEU,1981,Germany,78407907.0,1777736591497.2273,2322291308687.616,4107.233319999999
DEU,1982,Germany,78333366.0,1616465505657.0933,2303695310704.961,3962.49064
DEU,1983,Germany,78128282.0,1562344296795.953,2355287451939.2915,4018.5116600000006
DEU,1984,Germany,77858685.0,1411308164915.1174,2405790067906.225,1480246.434007
DEU,1985,Germany,77684873.0,1381933712724.434,2449172112412.178,4290.328509999999
