Code,Year,Population
214,1950,2381.74
214,1951,2455.305000000001
214,1952,2532.7574999999997
214,1953,2614.5654999999997
214,1954,2700.7170000000006
214,1955,2791.1075000000005
214,1956,2885.5255000000006
214,1957,2983.6944999999996
214,1958,3085.3489999999993
214,1959,3190.2315000000003
214,1960,3298.0209999999997
214,1961,3408.4150000000004
214,1962,3521.1634999999997
214,1963,3635.7985
214,1964,3752.3129999999996
214,1965,3868.7119999999995
214,1966,3987.089499999998
214,1967,4108.915500000001
214,1968,4230.8775
214,1969,4352.954000000002
214,1970,4475.871
214,1971,4599.840999999999
214,1972,4724.801
214,1973,4851.183000000002
214,1974,4978.582
214,1975,5106.4535000000005
214,1976,5235.317499999999
214,1977,5365.074499999999
214,1978,5495.442999999998
214,1979,5625.8634999999995
214,1980,5755.800000000001
214,1981,5885.244000000001
214,1982,6014.978499999999
214,1983,6147.213000000001
214,1984,6282.103999999998
214,1985,6417.7985
214,1986,6554.325000000003
214,1987,6692.719500000002
214,1988,6834.207000000001
214,1989,6980.032499999998
214,1990,7129.004000000002
214,1991,7278.401999999998
214,1992,7427.339999999998
214,1993,7576.074
214,1994,7723.934
214,1995,7869.752999999999
214,1996,8012.313500000001
214,1997,8150.076000000001
214,1998,8282.125499999998
214,1999,8411.374000000003
214,2000,8540.791500000001
214,2001,8669.039499999999
214,2002,8795.101000000004
214,2003,8919.852
214,2004,9043.127000000004
214,2005,9164.768000000002
214,2006,9284.167999999996
214,2007,9402.206
214,2008,9522.9475
214,2009,9648.061000000003
214,2010,9775.755000000005
214,2011,9903.737
214,2012,10030.8825
214,2013,10157.051000000003
214,2014,10282.115
214,2015,10405.831999999997
214,2016,10527.591499999999
214,2017,10647.243999999999
214,2018,10765.5305
214,2019,10881.8825
214,2020,10999.663500000004
214,2021,11117.8735
214,2022,11228.821
214,2023,11332.972500000002
214,2024,11434.0055
214,2025,11532.151500000002
214,2026,11627.301499999998
214,2027,11719.851
214,2028,11809.985499999999
214,2029,11897.570500000002
214,2030,11982.523500000003
214,2031,12065.050999999998
214,2032,12145.326499999997
214,2033,12223.2335
214,2034,12298.7515
214,2035,12372.135500000002
214,2036,12443.224500000002
214,2037,12511.883000000002
214,2038,12578.0395
214,2039,12641.774
214,2040,12703.248000000001
214,2041,12762.152000000004
214,2042,12818.453500000001
214,2043,12872.473
214,2044,12924.430999999999
214,2045,12974.297
214,2046,13021.609500000006
214,2047,13065.951500000003
214,2048,13107.192000000001
214,2049,13145.386000000002
214,2050,13180.540999999997
214,2051,13212.8605
214,2052,13242.309000000001
214,2053,13268.987500000001
214,2054,13293.157499999998
214,2055,13314.502
214,2056,13332.7135
214,2057,13348.143500000002
214,2058,13361.083999999997
214,2059,13371.4705
214,2060,13379.161499999998
214,2061,13384.512500000003
214,2062,13387.322000000004
214,2063,13387.025
214,2064,13384.1175
214,2065,13378.858
214,2066,13371.252
214,2067,13361.1255
214,2068,13348.538499999997
214,2069,13333.850999999999
214,2070,13317.000000000004
214,2071,13297.923
214,2072,13276.672999999999
214,2073,13253.145000000002
214,2074,13227.3275
214,2075,13199.396
214,2076,13169.292499999998
214,2077,13137.1265
214,2078,13103.007000000003
214,2079,13066.779000000002
214,2080,13028.595000000005
214,2081,12988.263499999995
214,2082,12945.723
214,2083,12901.371000000001
214,2084,12855.078000000003
214,2085,12806.851499999999
214,2086,12756.972999999998
214,2087,12705.3175
214,2088,12651.872499999998
214,2089,12597.0465
214,2090,12540.848
214,2091,12483.148999999998
214,2092,12424.150500000002
214,2093,12364.118000000006
214,2094,12302.786499999998
214,2095,12239.9235
214,2096,12175.738000000001
214,2097,12110.2485
214,2098,12043.775000000003
214,2099,11976.444500000003
214,2100,11908.080499999998
