Code,Year,Population
144,1950,7945.977000000001
144,1951,8091.460499999999
144,1952,8245.474499999998
144,1953,8406.910499999998
144,1954,8575.074999999999
144,1955,8749.627
144,1956,8931.0955
144,1957,9122.978500000003
144,1958,9329.666499999998
144,1959,9551.293499999996
144,1960,9783.871500000003
144,1961,10022.887500000003
144,1962,10267.067500000005
144,1963,10517.530499999999
144,1964,10774.0865
144,1965,11035.224000000002
144,1966,11299.7215
144,1967,11571.008
144,1968,11846.814999999997
144,1969,12119.207000000002
144,1970,12388.769000000002
144,1971,12654.6515
144,1972,12914.456999999997
144,1973,13169.737000000001
144,1974,13418.275999999996
144,1975,13662.8735
144,1976,13910.170000000002
144,1977,14159.052500000003
144,1978,14414.8155
144,1979,14680.386999999997
144,1980,14943.6445
144,1981,15198.918000000001
144,1982,15438.752999999995
144,1983,15658.442500000001
144,1984,15872.577499999998
144,1985,16092.338
144,1986,16317.994999999995
144,1987,16547.139000000003
144,1988,16773.736500000003
144,1989,16990.5755
144,1990,17204.094000000005
144,1991,17416.596500000003
144,1992,17624.457000000006
144,1993,17825.611500000003
144,1994,18011.744000000002
144,1995,18177.5725
144,1996,18322.506000000005
144,1997,18449.122499999998
144,1998,18560.797500000004
144,1999,18670.4115
144,2000,18776.370999999996
144,2001,18920.275000000005
144,2002,19110.706499999997
144,2003,19303.18
144,2004,19490.431
144,2005,19673.865999999998
144,2006,19870.706000000002
144,2007,20078.654500000004
144,2008,20285.642499999998
144,2009,20482.476500000004
144,2010,20668.5575
144,2011,20859.742500000004
144,2012,21017.146999999997
144,2013,21131.756500000007
144,2014,21239.457000000006
144,2015,21336.697500000006
144,2016,21425.494000000006
144,2017,21506.812500000007
144,2018,21580.710000000006
144,2019,21649.663999999997
144,2020,21715.079499999993
144,2021,21773.440499999997
144,2022,21832.143000000007
144,2023,21893.579
144,2024,21949.267500000005
144,2025,22000.245499999997
144,2026,22046.385499999997
144,2027,22087.509499999996
144,2028,22124.288499999995
144,2029,22157.455999999995
144,2030,22186.970500000003
144,2031,22212.436
144,2032,22234.271
144,2033,22252.908999999996
144,2034,22268.031000000003
144,2035,22278.745000000003
144,2036,22285.234
144,2037,22287.570499999994
144,2038,22285.269500000006
144,2039,22277.4885
144,2040,22263.893499999995
144,2041,22244.993499999993
144,2042,22220.535
144,2043,22190.606000000003
144,2044,22154.590999999997
144,2045,22112.321
144,2046,22064.178500000005
144,2047,22009.91700000001
144,2048,21950.180499999995
144,2049,21885.412500000006
144,2050,21814.985
144,2051,21739.206499999997
144,2052,21658.998999999996
144,2053,21574.573499999995
144,2054,21486.2625
144,2055,21394.2595
144,2056,21298.669
144,2057,21200.047000000006
144,2058,21099.206999999995
144,2059,20995.890999999992
144,2060,20889.751999999997
144,2061,20781.245000000003
144,2062,20670.566
144,2063,20557.583000000002
144,2064,20441.962500000005
144,2065,20323.834000000003
144,2066,20203.022000000004
144,2067,20079.33050000001
144,2068,19953.22
144,2069,19824.9595
144,2070,19694.118
144,2071,19560.333
144,2072,19424.029000000002
144,2073,19285.397
144,2074,19144.096999999998
144,2075,18999.9445
144,2076,18853.179500000002
144,2077,18703.875500000002
144,2078,18551.931000000004
144,2079,18397.625
144,2080,18241.1335
144,2081,18082.316500000004
144,2082,17921.136000000002
144,2083,17757.731499999998
144,2084,17592.497999999996
144,2085,17425.401500000007
144,2086,17256.3915
144,2087,17085.472999999998
144,2088,16912.546
144,2089,16737.4415
144,2090,16560.059500000003
144,2091,16380.632
144,2092,16199.412000000004
144,2093,16016.528999999999
144,2094,15831.8925
144,2095,15645.4825
144,2096,15457.673999999999
144,2097,15268.591999999999
144,2098,15078.382000000001
144,2099,14887.0895
144,2100,14694.772500000001
