Code,Year,Population
196,1950,493.9560000000001
196,1951,501.27450000000005
196,1952,508.9715
196,1953,517.0210000000001
196,1954,525.4014999999997
196,1955,534.1245
196,1956,543.2494999999999
196,1957,552.883
196,1958,563.1539999999999
196,1959,574.1575000000001
196,1960,585.7245
196,1961,594.7709999999998
196,1962,601.095
196,1963,607.0715000000002
196,1964,612.3379999999999
196,1965,617.3444999999999
196,1966,622.5660000000001
196,1967,627.6950000000002
196,1968,632.4519999999999
196,1969,636.8210000000003
196,1970,640.8039999999999
196,1971,644.4135000000001
196,1972,647.6205000000003
196,1973,650.7044999999997
196,1974,648.5849999999999
196,1975,644.9825000000002
196,1976,648.8679999999998
196,1977,656.4139999999999
196,1978,663.975
196,1979,671.6104999999998
196,1980,679.3275000000004
196,1981,687.1700000000001
196,1982,696.227
196,1983,707.4770000000001
196,1984,719.6784999999999
196,1985,731.664
196,1986,743.4455
196,1987,755.0214999999998
196,1988,766.412
196,1989,777.5925000000001
196,1990,788.5000000000001
196,1991,799.0604999999999
196,1992,810.4310000000004
196,1993,825.9854999999999
196,1994,844.4440000000002
196,1995,862.4175000000002
196,1996,880.0585000000002
196,1997,897.4705000000002
196,1998,914.66
196,1999,931.6000000000003
196,2000,948.2375000000001
196,2001,964.8299999999996
196,2002,982.1944999999998
196,2003,1000.3500000000001
196,2004,1018.6845
196,2005,1037.0614999999998
196,2006,1055.4379999999999
196,2007,1073.8729999999998
196,2008,1092.3899999999999
196,2009,1110.9739999999997
196,2010,1129.6855000000005
196,2011,1145.0860000000002
196,2012,1156.5564999999997
196,2013,1166.9684999999997
196,2014,1176.9950000000001
196,2015,1187.2800000000004
196,2016,1197.8814999999995
196,2017,1208.5229999999995
196,2018,1218.8310000000004
196,2019,1228.8364999999997
196,2020,1237.5370000000003
196,2021,1244.1879999999999
196,2022,1251.4885000000002
196,2023,1260.1380000000006
196,2024,1268.4675000000004
196,2025,1276.5084999999997
196,2026,1284.2464999999997
196,2027,1291.644
196,2028,1298.6845000000003
196,2029,1305.3890000000001
196,2030,1311.7835
196,2031,1317.8494999999996
196,2032,1323.605
196,2033,1329.0629999999999
196,2034,1334.2504999999999
196,2035,1339.2044999999998
196,2036,1343.9104999999997
196,2037,1348.3770000000004
196,2038,1352.6235
196,2039,1356.675
196,2040,1360.5529999999999
196,2041,1364.2800000000002
196,2042,1367.8599999999994
196,2043,1371.301
196,2044,1374.6215000000002
196,2045,1377.817
196,2046,1380.8915
196,2047,1383.832
196,2048,1386.6354999999994
196,2049,1389.2909999999995
196,2050,1391.7849999999999
196,2051,1394.1235000000001
196,2052,1396.2705000000005
196,2053,1398.1490000000001
196,2054,1399.7395000000001
196,2055,1401.0929999999998
196,2056,1402.2300000000002
196,2057,1403.1325000000004
196,2058,1403.8075000000006
196,2059,1404.2095000000004
196,2060,1404.311
196,2061,1404.1365000000003
196,2062,1403.6655
196,2063,1402.9020000000003
196,2064,1401.8625
196,2065,1400.5690000000002
196,2066,1398.9995000000004
196,2067,1397.1384999999996
196,2068,1395.0285000000001
196,2069,1392.6949999999997
196,2070,1390.1395000000005
196,2071,1387.3850000000002
196,2072,1384.473
196,2073,1381.4055
196,2074,1378.2000000000003
196,2075,1374.887
196,2076,1371.5155
196,2077,1368.1344999999997
196,2078,1364.7575
196,2079,1361.431
196,2080,1358.1990000000003
196,2081,1355.107
196,2082,1352.1900000000005
196,2083,1349.4364999999998
196,2084,1346.8864999999996
196,2085,1344.6075
196,2086,1342.5929999999994
196,2087,1340.8494999999998
196,2088,1339.3770000000004
196,2089,1338.1589999999999
196,2090,1337.1759999999997
196,2091,1336.4069999999997
196,2092,1335.8944999999999
196,2093,1335.6259999999995
196,2094,1335.5255
196,2095,1335.5639999999999
196,2096,1335.7379999999998
196,2097,1335.9975000000002
196,2098,1336.302
196,2099,1336.6564999999998
196,2100,1337.0534999999998
