Code,Year,Population
646,1950,2154.2180000000008
646,1951,2227.4655000000002
646,1952,2302.4529999999995
646,1953,2378.9354999999996
646,1954,2457.2615
646,1955,2537.9195000000004
646,1956,2620.7125
646,1957,2706.054
646,1958,2793.0705000000003
646,1959,2880.5944999999992
646,1960,2966.1614999999997
646,1961,3046.654000000001
646,1962,3122.1235
646,1963,3191.3105
646,1964,3263.6399999999994
646,1965,3348.6315000000004
646,1966,3444.0205000000005
646,1967,3549.4605
646,1968,3662.0099999999998
646,1969,3777.879
646,1970,3896.366499999999
646,1971,4015.4030000000002
646,1972,4135.579499999999
646,1973,4259.484500000001
646,1974,4386.3695
646,1975,4515.755999999999
646,1976,4648.207000000001
646,1977,4783.251999999999
646,1978,4921.9524999999985
646,1979,5074.373999999999
646,1980,5247.5315
646,1981,5441.966
646,1982,5652.899499999999
646,1983,5859.396500000001
646,1984,6056.729
646,1985,6266.7519999999995
646,1986,6497.804000000002
646,1987,6735.829499999999
646,1988,6953.9745
646,1989,7141.9735
646,1990,7319.9625000000015
646,1991,7485.681
646,1992,7657.2074999999995
646,1993,7904.74
646,1994,6732.665
646,1995,5686.896999999999
646,1996,6715.509499999997
646,1997,7666.731999999999
646,1998,7914.6455000000005
646,1999,8009.587
646,2000,8109.9884999999995
646,2001,8223.940999999997
646,2002,8372.306000000002
646,2003,8567.9915
646,2004,8791.852499999999
646,2005,9026.299500000001
646,2006,9270.065499999999
646,2007,9523.168500000002
646,2008,9781.9965
646,2009,10043.737000000003
646,2010,10309.030999999995
646,2011,10576.932
646,2012,10840.334
646,2013,11101.3495
646,2014,11368.451500000001
646,2015,11642.959000000003
646,2016,11930.899499999998
646,2017,12230.338999999998
646,2018,12531.8075
646,2019,12835.027999999998
646,2020,13146.361500000003
646,2021,13461.887499999999
646,2022,13776.6975
646,2023,14094.683000000005
646,2024,14414.9105
646,2025,14737.248000000001
646,2026,15061.866499999996
646,2027,15387.839999999998
646,2028,15715.617
646,2029,16045.268000000004
646,2030,16375.704
646,2031,16706.697
646,2032,17038.488499999996
646,2033,17371.424000000006
646,2034,17705.3205
646,2035,18040.22000000001
646,2036,18376.5075
646,2037,18714.064000000002
646,2038,19051.668999999998
646,2039,19388.318000000003
646,2040,19724.006999999998
646,2041,20059.53799999999
646,2042,20394.731000000003
646,2043,20728.002000000008
646,2044,21060.157
646,2045,21391.5765
646,2046,21722.279
646,2047,22052.274499999992
646,2048,22380.425
646,2049,22706.655499999993
646,2050,23030.046
646,2051,23349.98999999999
646,2052,23668.24400000001
646,2053,23984.996999999996
646,2054,24299.1385
646,2055,24610.58850000001
646,2056,24918.288000000004
646,2057,25222.427499999998
646,2058,25521.9215
646,2059,25815.858
646,2060,26105.534999999996
646,2061,26391.711000000003
646,2062,26674.284999999996
646,2063,26951.76949999999
646,2064,27223.932499999988
646,2065,27490.943000000007
646,2066,27753.003999999994
646,2067,28010.973500000004
646,2068,28264.5695
646,2069,28514.002000000004
646,2070,28759.714999999997
646,2071,29000.543500000003
646,2072,29236.375500000002
646,2073,29467.686500000003
646,2074,29693.779499999997
646,2075,29915.471
646,2076,30132.93
646,2077,30346.162
646,2078,30554.765499999994
646,2079,30757.446499999995
646,2080,30954.631000000005
646,2081,31147.082000000002
646,2082,31334.547000000002
646,2083,31516.875000000004
646,2084,31694.498999999996
646,2085,31866.3135
646,2086,32032.724999999995
646,2087,32194.558500000006
646,2088,32351.512000000006
646,2089,32503.140999999996
646,2090,32649.2395
646,2091,32789.9385
646,2092,32925.52250000001
646,2093,33056.356999999996
646,2094,33180.814000000006
646,2095,33299.3835
646,2096,33412.586500000005
646,2097,33519.705500000004
646,2098,33621.49949999998
646,2099,33718.661499999995
646,2100,33811.63
