Code,Year,Population
466,1950,4694.915499999999
466,1951,4760.160000000001
466,1952,4824.821499999998
466,1953,4888.1100000000015
466,1954,4950.986999999999
466,1955,5014.679499999999
466,1956,5079.2585
466,1957,5144.6865
466,1958,5208.910500000001
466,1959,5275.3765
466,1960,5346.7925000000005
466,1961,5420.246500000001
466,1962,5494.844999999998
466,1963,5570.4625
466,1964,5647.3795
466,1965,5726.382500000001
466,1966,5806.572
466,1967,5888.497
466,1968,5973.761999999997
466,1969,6061.763500000003
466,1970,6153.586499999999
466,1971,6247.8780000000015
466,1972,6347.157499999999
466,1973,6455.256500000001
466,1974,6569.272499999997
466,1975,6687.292999999999
466,1976,6807.647499999998
466,1977,6935.335500000001
466,1978,7072.937999999998
466,1979,7218.0790000000015
466,1980,7372.580499999999
466,1981,7532.8640000000005
466,1982,7696.348999999999
466,1983,7863.943499999999
466,1984,8030.098999999999
466,1985,8187.650999999998
466,1986,8334.588499999998
466,1987,8474.329
466,1988,8617.473500000002
466,1989,8774.122
466,1990,8945.026000000002
466,1991,9123.9685
466,1992,9310.571999999996
466,1993,9506.509499999998
466,1994,9711.7965
466,1995,9921.093500000004
466,1996,10131.905999999999
466,1997,10359.301499999998
466,1998,10620.474500000002
466,1999,10916.992999999999
466,2000,11239.101000000002
466,2001,11583.8235
466,2002,11952.660500000002
466,2003,12342.165000000003
466,2004,12751.994499999995
466,2005,13180.551000000003
466,2006,13623.5415
466,2007,14080.912
466,2008,14551.116499999998
466,2009,15032.634999999993
466,2010,15529.180499999999
466,2011,16039.733999999999
466,2012,16514.687
466,2013,17004.032500000005
466,2014,17551.814000000002
466,2015,18112.9065
466,2016,18700.105999999992
466,2017,19311.354499999998
466,2018,19934.297999999995
466,2019,20567.423999999988
466,2020,21224.039999999997
466,2021,21904.983000000004
466,2022,22593.5905
466,2023,23293.6985
466,2024,24015.7895
466,2025,24758.657499999998
466,2026,25518.081
466,2027,26292.780500000008
466,2028,27083.624999999996
466,2029,27890.51
466,2030,28712.294499999996
466,2031,29550.4075
466,2032,30404.609
466,2033,31272.673999999995
466,2034,32155.23800000001
466,2035,33051.141999999985
466,2036,33959.62499999999
466,2037,34881.647000000004
466,2038,35811.41049999998
466,2039,36745.659
466,2040,37687.78999999999
466,2041,38640.26449999999
466,2042,39601.80849999999
466,2043,40569.80300000001
466,2044,41544.4965
466,2045,42526.19550000001
466,2046,43508.58799999999
466,2047,44489.5035
466,2048,45473.455500000004
466,2049,46457.487499999996
466,2050,47439.80249999999
466,2051,48423.32100000002
466,2052,49408.177
466,2053,50391.289499999984
466,2054,51369.96200000001
466,2055,52348.4875
466,2056,53329.38699999999
466,2057,54306.25650000002
466,2058,55276.888499999994
466,2059,56247.2965
466,2060,57218.2525
466,2061,58188.61400000001
466,2062,59157.3295
466,2063,60116.402000000024
466,2064,61068.19849999999
466,2065,62013.08550000001
466,2066,62949.279
466,2067,63880.49550000001
466,2068,64805.051
466,2069,65719.82900000001
466,2070,66622.485
466,2071,67513.141
466,2072,68394.70950000004
466,2073,69266.1695
466,2074,70124.68750000001
466,2075,70969.50400000002
466,2076,71805.06199999999
466,2077,72627.37900000002
466,2078,73434.67450000002
466,2079,74233.13700000002
466,2080,75017.01800000001
466,2081,75785.23449999999
466,2082,76541.34650000001
466,2083,77281.6295
466,2084,78001.846
466,2085,78705.02350000002
466,2086,79391.35250000002
466,2087,80057.14899999999
466,2088,80702.4105
466,2089,81332.3215
466,2090,81945.92849999998
466,2091,82542.44299999996
466,2092,83121.63899999998
466,2093,83681.5435
466,2094,84222.98650000001
466,2095,84743.05100000002
466,2096,85244.4665
466,2097,85728.3895
466,2098,86194.30150000005
466,2099,86645.133
466,2100,87079.52249999999
