Code,Year,Population
188,1950,948.4874999999998
188,1951,979.7484999999999
188,1952,1012.9465
188,1953,1048.0555
188,1954,1085.0985000000003
188,1955,1123.9815000000006
188,1956,1164.5620000000001
188,1957,1207.056
188,1958,1251.6054999999994
188,1959,1298.0545
188,1960,1346.3020000000001
188,1961,1396.1375
188,1962,1447.0375000000006
188,1963,1498.6465
188,1964,1550.6614999999995
188,1965,1602.7365000000002
188,1966,1654.6190000000008
188,1967,1706.0614999999998
188,1968,1756.333
188,1969,1805.9684999999995
188,1970,1855.6975
188,1971,1905.486
188,1972,1955.5475000000001
188,1973,2006.2475000000004
188,1974,2058.2355000000002
188,1975,2111.8499999999995
188,1976,2167.544500000001
188,1977,2225.629499999999
188,1978,2286.2100000000005
188,1979,2349.258
188,1980,2414.3029999999994
188,1981,2481.3345000000004
188,1982,2550.7800000000007
188,1983,2622.5325000000007
188,1984,2696.2
188,1985,2771.463
188,1986,2847.848499999999
188,1987,2924.5950000000007
188,1988,3001.4615000000003
188,1989,3079.0009999999993
188,1990,3158.2535
188,1991,3239.4145
188,1992,3321.9394999999995
188,1993,3405.371999999999
188,1994,3489.1519999999987
188,1995,3572.8559999999998
188,1996,3656.2340000000004
188,1997,3739.4215
188,1998,3821.4215000000004
188,1999,3901.4299999999994
188,2000,3979.192499999999
188,2001,4053.2225
188,2002,4122.622999999999
188,2003,4188.610500000001
188,2004,4252.799500000001
188,2005,4315.886999999999
188,2006,4378.1715
188,2007,4440.019
188,2008,4501.921000000001
188,2009,4563.127499999999
188,2010,4622.251499999999
188,2011,4679.926500000001
188,2012,4736.5935
188,2013,4791.535
188,2014,4844.288499999999
188,2015,4895.242000000001
188,2016,4945.205000000001
188,2017,4993.841499999998
188,2018,5040.734
188,2019,5084.531500000001
188,2020,5123.105
188,2021,5153.957
188,2022,5180.829000000001
188,2023,5212.173000000002
188,2024,5246.713999999999
188,2025,5280.199500000001
188,2026,5312.699
188,2027,5344.1375
188,2028,5374.6005
188,2029,5404.0115000000005
188,2030,5432.243500000001
188,2031,5459.302499999999
188,2032,5485.0985
188,2033,5509.608499999999
188,2034,5532.923
188,2035,5554.928499999999
188,2036,5575.4855
188,2037,5594.607
188,2038,5612.273499999998
188,2039,5628.343500000001
188,2040,5642.847500000003
188,2041,5655.692999999998
188,2042,5666.915500000002
188,2043,5676.704999999998
188,2044,5684.960000000001
188,2045,5691.658499999999
188,2046,5696.869499999999
188,2047,5700.5650000000005
188,2048,5702.694
188,2049,5703.325000000002
188,2050,5702.5244999999995
188,2051,5700.313000000001
188,2052,5696.703499999999
188,2053,5691.822500000002
188,2054,5685.688499999998
188,2055,5678.35
188,2056,5669.888999999999
188,2057,5660.388000000001
188,2058,5649.894499999999
188,2059,5638.286499999997
188,2060,5625.590499999999
188,2061,5611.905
188,2062,5597.250999999999
188,2063,5581.708499999999
188,2064,5565.3535
188,2065,5548.157500000001
188,2066,5530.112
188,2067,5511.0745
188,2068,5490.9385
188,2069,5469.788499999999
188,2070,5447.613500000001
188,2071,5424.411499999999
188,2072,5400.1415
188,2073,5374.8195
188,2074,5348.507999999999
188,2075,5321.2405
188,2076,5293.052999999999
188,2077,5263.994
188,2078,5234.227999999999
188,2079,5203.842999999999
188,2080,5172.8785
188,2081,5141.346500000002
188,2082,5109.312999999999
188,2083,5076.9505
188,2084,5044.4325
188,2085,5011.763499999999
188,2086,4978.896
188,2087,4945.9745
188,2088,4913.114500000001
188,2089,4880.387500000001
188,2090,4847.8435
188,2091,4815.491499999999
188,2092,4783.244499999999
188,2093,4751.182
188,2094,4719.3640000000005
188,2095,4687.6815
188,2096,4656.267499999999
188,2097,4625.115000000001
188,2098,4594.203000000001
188,2099,4563.480000000001
188,2100,4533.0
