Code,Year,Population
876,1950,8.535000000000004
876,1951,8.81
876,1952,9.1695
876,1953,9.527999999999999
876,1954,9.692999999999998
876,1955,9.615500000000004
876,1956,9.504000000000001
876,1957,9.361
876,1958,9.185000000000002
876,1959,8.9955
876,1960,8.780000000000001
876,1961,8.532999999999998
876,1962,8.472500000000002
876,1963,8.6215
876,1964,8.785
876,1965,8.887000000000002
876,1966,8.943499999999997
876,1967,9.032
876,1968,9.147499999999999
876,1969,9.273
876,1970,9.377500000000001
876,1971,9.46
876,1972,9.536
876,1973,9.609499999999999
876,1974,9.676
876,1975,9.723499999999998
876,1976,9.8685
876,1977,10.169000000000002
876,1978,10.528499999999994
876,1979,10.908999999999999
876,1980,11.314499999999995
876,1981,11.742999999999997
876,1982,12.1935
876,1983,12.511000000000001
876,1984,12.664500000000004
876,1985,12.794000000000006
876,1986,12.919000000000006
876,1987,13.046499999999998
876,1988,13.1755
876,1989,13.312000000000001
876,1990,13.454500000000001
876,1991,13.598500000000001
876,1992,13.747999999999996
876,1993,13.900500000000001
876,1994,14.046499999999998
876,1995,14.1795
876,1996,14.291499999999996
876,1997,14.39
876,1998,14.49
876,1999,14.6005
876,2000,14.723000000000004
876,2001,14.852500000000001
876,2002,14.987999999999998
876,2003,15.0315
876,2004,14.852999999999998
876,2005,14.552499999999995
876,2006,14.26
876,2007,13.964000000000004
876,2008,13.665500000000002
876,2009,13.391500000000004
876,2010,13.141499999999999
876,2011,12.899999999999997
876,2012,12.671
876,2013,12.464499999999997
876,2014,12.307499999999997
876,2015,12.182499999999997
876,2016,12.0605
876,2017,11.936
876,2018,11.8155
876,2019,11.713999999999997
876,2020,11.654499999999997
876,2021,11.6275
876,2022,11.572499999999998
876,2023,11.501499999999995
876,2024,11.438999999999997
876,2025,11.387500000000005
876,2026,11.3475
876,2027,11.308
876,2028,11.267500000000002
876,2029,11.241999999999997
876,2030,11.229500000000002
876,2031,11.2195
876,2032,11.219000000000001
876,2033,11.222
876,2034,11.227500000000003
876,2035,11.232000000000001
876,2036,11.2445
876,2037,11.2625
876,2038,11.2805
876,2039,11.299999999999999
876,2040,11.319500000000001
876,2041,11.3365
876,2042,11.345999999999998
876,2043,11.354999999999999
876,2044,11.368
876,2045,11.377000000000006
876,2046,11.381
876,2047,11.382499999999999
876,2048,11.375000000000002
876,2049,11.3615
876,2050,11.349000000000002
876,2051,11.333499999999997
876,2052,11.311
876,2053,11.290500000000002
876,2054,11.266500000000002
876,2055,11.238
876,2056,11.211000000000002
876,2057,11.178000000000004
876,2058,11.146000000000004
876,2059,11.117999999999999
876,2060,11.090000000000002
876,2061,11.058499999999999
876,2062,11.026499999999997
876,2063,10.997000000000002
876,2064,10.9685
876,2065,10.942499999999997
876,2066,10.911999999999997
876,2067,10.879000000000003
876,2068,10.8555
876,2069,10.831499999999998
876,2070,10.806500000000002
876,2071,10.785499999999999
876,2072,10.762500000000001
876,2073,10.741500000000004
876,2074,10.7175
876,2075,10.695999999999998
876,2076,10.678499999999998
876,2077,10.657999999999998
876,2078,10.636499999999996
876,2079,10.6165
876,2080,10.5985
876,2081,10.5725
876,2082,10.543500000000002
876,2083,10.5235
876,2084,10.502000000000002
876,2085,10.476499999999994
876,2086,10.449499999999997
876,2087,10.4185
876,2088,10.384500000000003
876,2089,10.350999999999997
876,2090,10.3155
876,2091,10.279499999999999
876,2092,10.244000000000003
876,2093,10.206
876,2094,10.169500000000003
876,2095,10.1315
876,2096,10.087
876,2097,10.035999999999998
876,2098,9.988999999999999
876,2099,9.94
876,2100,9.887500000000003
