Code,Year,Population
894,1950,2318.447500000001
894,1951,2384.8365
894,1952,2453.510999999999
894,1953,2525.0245000000004
894,1954,2599.541
894,1955,2677.2085
894,1956,2758.241
894,1957,2842.8075000000003
894,1958,2931.1279999999992
894,1959,3023.3404999999993
894,1960,3119.4294999999997
894,1961,3219.451
894,1962,3323.427000000001
894,1963,3431.3815
894,1964,3542.7634999999996
894,1965,3658.0245000000004
894,1966,3777.679999999999
894,1967,3901.287999999999
894,1968,4029.1725
894,1969,4159.007500000001
894,1970,4281.6709999999985
894,1971,4399.919
894,1972,4523.5805
894,1973,4653.289
894,1974,4789.0380000000005
894,1975,4931.249499999999
894,1976,5079.671499999999
894,1977,5233.291999999999
894,1978,5391.3545
894,1979,5553.4625000000015
894,1980,5720.4375
894,1981,5897.4815
894,1982,6090.817999999999
894,1983,6291.0705
894,1984,6488.0715
894,1985,6686.449000000002
894,1986,6890.967
894,1987,7095.1855000000005
894,1988,7294.325
894,1989,7491.2755
894,1990,7686.401000000002
894,1991,7880.465499999999
894,1992,8074.337499999999
894,1993,8270.9175
894,1994,8474.216
894,1995,8684.134499999996
894,1996,8902.018999999998
894,1997,9133.156499999994
894,1998,9372.43
894,1999,9621.238499999998
894,2000,9891.135499999995
894,2001,10191.964000000002
894,2002,10508.294499999998
894,2003,10837.973
894,2004,11188.039999999999
894,2005,11564.8695
894,2006,11971.5675
894,2007,12402.073000000004
894,2008,12852.9655
894,2009,13318.087
894,2010,13792.086500000001
894,2011,14265.814
894,2012,14744.657999999998
894,2013,15234.975999999999
894,2014,15737.793000000003
894,2015,16248.23
894,2016,16767.7605
894,2017,17298.053500000005
894,2018,17835.893000000004
894,2019,18380.476499999997
894,2020,18927.715000000004
894,2021,19473.125
894,2022,20017.675
894,2023,20569.737499999996
894,2024,21134.695000000003
894,2025,21706.9275
894,2026,22285.947000000007
894,2027,22874.132000000005
894,2028,23469.3005
894,2029,24069.68600000001
894,2030,24676.417500000007
894,2031,25288.002000000004
894,2032,25905.1535
894,2033,26528.160000000003
894,2034,27154.050000000007
894,2035,27782.050500000005
894,2036,28412.879
894,2037,29047.76949999999
894,2038,29687.0725
894,2039,30330.252500000002
894,2040,30973.549
894,2041,31615.985999999994
894,2042,32260.579500000003
894,2043,32906.90999999998
894,2044,33554.74
894,2045,34204.86549999999
894,2046,34857.072
894,2047,35510.018
894,2048,36162.89
894,2049,36813.065500000004
894,2050,37460.435000000005
894,2051,38105.84500000001
894,2052,38752.28199999999
894,2053,39399.6255
894,2054,40043.905999999995
894,2055,40686.69099999999
894,2056,41326.88449999998
894,2057,41964.332500000004
894,2058,42598.888499999994
894,2059,43229.36250000002
894,2060,43856.5365
894,2061,44478.284499999994
894,2062,45093.775499999996
894,2063,45705.78200000001
894,2064,46316.632499999985
894,2065,46924.54349999999
894,2066,47526.89299999998
894,2067,48124.36400000001
894,2068,48719.034499999994
894,2069,49307.106
894,2070,49884.74700000001
894,2071,50454.61750000001
894,2072,51020.30399999999
894,2073,51583.34649999999
894,2074,52141.36150000001
894,2075,52690.876500000006
894,2076,53230.4745
894,2077,53762.596999999994
894,2078,54284.504
894,2079,54797.5895
894,2080,55304.6025
894,2081,55804.26299999998
894,2082,56296.65850000002
894,2083,56781.298500000004
894,2084,57257.81899999999
894,2085,57724.626999999986
894,2086,58183.98250000002
894,2087,58635.94449999998
894,2088,59079.833999999995
894,2089,59512.051000000014
894,2090,59931.24549999999
894,2091,60340.927
894,2092,60739.749
894,2093,61127.975000000006
894,2094,61507.98050000001
894,2095,61881.19999999999
894,2096,62246.894
894,2097,62601.45950000001
894,2098,62946.03750000002
894,2099,63281.01399999999
894,2100,63604.540499999996
