Code,Year,Population
56,1950,8617.3435
56,1951,8655.405
56,1952,8695.582
56,1953,8740.410000000002
56,1954,8787.229500000001
56,1955,8834.5265
56,1956,8881.500999999998
56,1957,8931.969500000003
56,1958,8987.673499999999
56,1959,9049.3915
56,1960,9108.723500000002
56,1961,9168.469000000001
56,1962,9230.329499999996
56,1963,9288.2215
56,1964,9350.466999999999
56,1965,9412.0875
56,1966,9466.114999999998
56,1967,9515.229500000003
56,1968,9556.254
56,1969,9592.1
56,1970,9629.376
56,1971,9666.394999999999
56,1972,9700.298000000003
56,1973,9727.980000000001
56,1974,9749.064499999999
56,1975,9763.429499999997
56,1976,9773.536999999997
56,1977,9786.373500000002
56,1978,9800.2055
56,1979,9814.136499999997
56,1980,9828.9855
56,1981,9843.591499999999
56,1982,9857.3425
56,1983,9866.531999999997
56,1984,9873.5995
56,1985,9880.534499999998
56,1986,9887.815
56,1987,9900.221499999998
56,1988,9917.994999999999
56,1989,9937.170000000004
56,1990,9959.560500000001
56,1991,9987.070000000002
56,1992,10016.454999999998
56,1993,10043.738500000001
56,1994,10069.181999999999
56,1995,10095.198000000004
56,1996,10123.2295
56,1997,10154.8725
56,1998,10188.537499999999
56,1999,10224.220500000003
56,2000,10264.3425
56,2001,10309.255500000001
56,2002,10355.568500000001
56,2003,10402.550500000003
56,2004,10456.162499999997
56,2005,10516.977999999996
56,2006,10582.974999999999
56,2007,10653.6965
56,2008,10726.716
56,2009,10801.3565
56,2010,10877.946500000002
56,2011,10955.742499999998
56,2012,11031.139500000001
56,2013,11103.256999999998
56,2014,11176.723
56,2015,11248.303499999998
56,2016,11316.836
56,2017,11384.489500000001
56,2018,11448.595499999998
56,2019,11510.568000000001
56,2020,11561.7165
56,2021,11611.4195
56,2022,11655.930000000002
56,2023,11686.14
56,2024,11715.7745
56,2025,11744.520500000002
56,2026,11772.170999999998
56,2027,11798.878500000004
56,2028,11824.727999999997
56,2029,11849.632500000002
56,2030,11873.460000000003
56,2031,11896.390999999998
56,2032,11918.378999999999
56,2033,11939.396499999999
56,2034,11959.521499999999
56,2035,11978.612999999998
56,2036,11996.664500000003
56,2037,12013.501
56,2038,12029.155999999997
56,2039,12043.627999999999
56,2040,12056.739499999996
56,2041,12068.442000000001
56,2042,12078.529500000002
56,2043,12086.8105
56,2044,12093.127999999999
56,2045,12097.719500000001
56,2046,12100.4285
56,2047,12100.8965
56,2048,12099.277000000002
56,2049,12095.848499999998
56,2050,12090.657
56,2051,12083.920000000002
56,2052,12075.9095
56,2053,12066.592000000002
56,2054,12056.239999999998
56,2055,12044.981500000002
56,2056,12033.0905
56,2057,12020.829000000002
56,2058,12008.237
56,2059,11995.46
56,2060,11982.621499999997
56,2061,11969.795999999995
56,2062,11957.413999999995
56,2063,11945.5555
56,2064,11934.059499999996
56,2065,11923.187499999996
56,2066,11912.763
56,2067,11902.621000000001
56,2068,11893.027999999997
56,2069,11883.8065
56,2070,11874.625
56,2071,11865.409500000005
56,2072,11856.105500000003
56,2073,11846.664500000003
56,2074,11837.079500000002
56,2075,11827.277499999997
56,2076,11816.973500000002
56,2077,11806.220000000001
56,2078,11795.194500000003
56,2079,11783.643
56,2080,11771.440499999997
56,2081,11758.828000000003
56,2082,11745.8205
56,2083,11732.295000000004
56,2084,11718.395999999997
56,2085,11704.1905
56,2086,11689.730999999998
56,2087,11675.485999999999
56,2088,11661.661000000002
56,2089,11648.225000000004
56,2090,11635.172
56,2091,11622.403
56,2092,11610.033
56,2093,11598.316499999999
56,2094,11587.043499999998
56,2095,11575.677000000001
56,2096,11564.548500000004
56,2097,11553.784999999998
56,2098,11542.991999999998
56,2099,11532.135
56,2100,11521.156000000003
