Code,Year,Population
652,1950,2.0075000000000003
652,1951,2.0585
652,1952,2.0845
652,1953,2.103
652,1954,2.1205000000000003
652,1955,2.1300000000000003
652,1956,2.127
652,1957,2.1254999999999997
652,1958,2.1425000000000005
652,1959,2.1670000000000003
652,1960,2.1935000000000007
652,1961,2.2169999999999996
652,1962,2.2410000000000005
652,1963,2.2750000000000004
652,1964,2.3125000000000004
652,1965,2.3459999999999996
652,1966,2.378499999999999
652,1967,2.399
652,1968,2.4049999999999994
652,1969,2.4105
652,1970,2.4165
652,1971,2.435
652,1972,2.4615
652,1973,2.4839999999999995
652,1974,2.5195
652,1975,2.5755
652,1976,2.6445000000000007
652,1977,2.7319999999999993
652,1978,2.8269999999999995
652,1979,2.9130000000000007
652,1980,2.983
652,1981,3.035499999999999
652,1982,3.2015
652,1983,3.4829999999999983
652,1984,3.755499999999999
652,1985,4.016000000000001
652,1986,4.262999999999998
652,1987,4.5045
652,1988,4.741500000000001
652,1989,4.964
652,1990,5.168499999999996
652,1991,5.364999999999999
652,1992,5.562500000000001
652,1993,5.761999999999999
652,1994,5.9559999999999995
652,1995,6.144500000000001
652,1996,6.333500000000001
652,1997,6.523500000000001
652,1998,6.7105
652,1999,6.8950000000000005
652,2000,7.081499999999999
652,2001,7.2704999999999975
652,2002,7.463000000000002
652,2003,7.655000000000001
652,2004,7.8475
652,2005,8.044
652,2006,8.236999999999998
652,2007,8.43
652,2008,8.6225
652,2009,8.815999999999997
652,2010,8.9875
652,2011,9.108000000000002
652,2012,9.215500000000004
652,2013,9.338000000000001
652,2014,9.472000000000001
652,2015,9.643
652,2016,9.8425
652,2017,10.044500000000003
652,2018,10.258000000000004
652,2019,10.4805
652,2020,10.6805
652,2021,10.861500000000005
652,2022,10.967000000000002
652,2023,10.994000000000003
652,2024,11.019
652,2025,11.043
652,2026,11.066999999999998
652,2027,11.083999999999998
652,2028,11.096999999999998
652,2029,11.109499999999999
652,2030,11.113
652,2031,11.109
652,2032,11.1015
652,2033,11.090999999999996
652,2034,11.072
652,2035,11.046499999999998
652,2036,11.020000000000001
652,2037,10.9855
652,2038,10.9465
652,2039,10.904000000000002
652,2040,10.855000000000002
652,2041,10.803999999999998
652,2042,10.753000000000002
652,2043,10.697999999999997
652,2044,10.639999999999997
652,2045,10.574000000000002
652,2046,10.5065
652,2047,10.4395
652,2048,10.365499999999999
652,2049,10.286999999999999
652,2050,10.209499999999998
652,2051,10.129000000000003
652,2052,10.040499999999996
652,2053,9.947999999999997
652,2054,9.8545
652,2055,9.760000000000002
652,2056,9.6655
652,2057,9.564999999999998
652,2058,9.459499999999998
652,2059,9.352999999999996
652,2060,9.245
652,2061,9.137
652,2062,9.025499999999997
652,2063,8.914000000000001
652,2064,8.802499999999998
652,2065,8.6915
652,2066,8.576
652,2067,8.456999999999999
652,2068,8.3395
652,2069,8.219
652,2070,8.099499999999999
652,2071,7.9804999999999975
652,2072,7.865
652,2073,7.748999999999999
652,2074,7.633
652,2075,7.5145
652,2076,7.3945
652,2077,7.2799999999999985
652,2078,7.165
652,2079,7.0504999999999995
652,2080,6.937
652,2081,6.8229999999999995
652,2082,6.712499999999998
652,2083,6.605
652,2084,6.496
652,2085,6.3900000000000015
652,2086,6.284500000000002
652,2087,6.181500000000001
652,2088,6.080500000000001
652,2089,5.9825
652,2090,5.8875
652,2091,5.798499999999999
652,2092,5.7139999999999995
652,2093,5.631
652,2094,5.553499999999999
652,2095,5.4805
652,2096,5.4095
652,2097,5.337499999999999
652,2098,5.2719999999999985
652,2099,5.211
652,2100,5.1530000000000005
