Code,Year,Population
158,1950,7623.130000000001
158,1951,7934.688500000001
158,1952,8251.0385
158,1953,8572.131000000001
158,1954,8897.776
158,1955,9229.462500000001
158,1956,9567.049500000003
158,1957,9909.453
158,1958,10256.963500000003
158,1959,10612.773000000001
158,1960,10983.146499999999
158,1961,11371.850000000002
158,1962,11779.051500000005
158,1963,12200.148500000001
158,1964,12630.946
158,1965,13070.707500000002
158,1966,13515.899999999994
158,1967,13917.830500000002
158,1968,14271.1125
158,1969,14617.2375
158,1970,14957.869499999999
158,1971,15292.064499999999
158,1972,15617.414
158,1973,15933.845000000001
158,1974,16243.904999999997
158,1975,16551.773999999998
158,1976,16860.821499999995
158,1977,17171.482499999995
158,1978,17482.884000000002
158,1979,17793.464999999997
158,1980,18100.2805
158,1981,18400.556
158,1982,18692.874000000003
158,1983,18976.103499999994
158,1984,19249.25049999999
158,1985,19511.876
158,1986,19761.79
158,1987,19995.93099999999
158,1988,20211.360999999997
158,1989,20404.3855
158,1990,20586.17399999999
158,1991,20770.620000000003
158,1992,20952.222499999993
158,1993,21125.7175
158,1994,21293.436999999998
158,1995,21455.813000000002
158,1996,21612.42950000001
158,1997,21764.8435
158,1998,21913.6715
158,1999,22057.214
158,2000,22194.730999999985
158,2001,22333.125
158,2002,22469.615999999998
158,2003,22593.681000000004
158,2004,22703.099000000002
158,2005,22796.30600000001
158,2006,22874.974500000008
158,2007,22942.3085
158,2008,22998.32050000001
158,2009,23044.08199999999
158,2010,23083.0825
158,2011,23143.070499999998
158,2012,23234.058500000003
158,2013,23330.3335
158,2014,23422.512499999997
158,2015,23512.135499999997
158,2016,23594.47100000001
158,2017,23665.023999999994
158,2018,23726.185499999996
158,2019,23777.73750000001
158,2020,23821.4645
158,2021,23859.912000000004
158,2022,23893.394500000002
158,2023,23923.276500000004
158,2024,23950.21349999999
158,2025,23974.030999999995
158,2026,23994.0805
158,2027,24009.992499999997
158,2028,24021.443000000007
158,2029,24027.581500000008
158,2030,24027.9985
158,2031,24021.922499999997
158,2032,24009.135
158,2033,23989.011
158,2034,23960.8795
158,2035,23924.3945
158,2036,23878.755
158,2037,23824.25
158,2038,23761.037000000004
158,2039,23689.049499999994
158,2040,23608.729999999996
158,2041,23520.1425
158,2042,23423.626500000002
158,2043,23320.094499999996
158,2044,23210.463999999993
158,2045,23095.226000000006
158,2046,22974.401499999996
158,2047,22848.795500000004
158,2048,22718.573499999995
158,2049,22583.801500000005
158,2050,22445.526500000004
158,2051,22304.342500000006
158,2052,22160.392
158,2053,22014.1225
158,2054,21865.8665
158,2055,21715.382
158,2056,21562.7785
158,2057,21408.127000000004
158,2058,21251.546
158,2059,21093.221500000003
158,2060,20933.348999999995
158,2061,20772.362500000003
158,2062,20610.3105
158,2063,20447.27149999999
158,2064,20283.701499999992
158,2065,20119.406000000006
158,2066,19954.140499999998
158,2067,19788.160000000003
158,2068,19621.456000000006
158,2069,19453.75
158,2070,19285.58349999999
158,2071,19117.3555
158,2072,18948.8425
158,2073,18779.9295
158,2074,18610.6595
158,2075,18441.499
158,2076,18273.346999999998
158,2077,18106.843500000006
158,2078,17942.243000000002
158,2079,17780.0365
158,2080,17620.484000000004
158,2081,17464.029499999993
158,2082,17311.039500000003
158,2083,17161.481000000003
158,2084,17015.877999999993
158,2085,16874.595499999996
158,2086,16737.247499999998
158,2087,16604.034499999998
158,2088,16475.108
158,2089,16350.175500000003
158,2090,16229.639000000001
158,2091,16113.138500000001
158,2092,16000.329999999998
158,2093,15891.7265
158,2094,15787.375999999998
158,2095,15686.916499999998
158,2096,15590.179999999997
158,2097,15497.259499999996
158,2098,15408.434500000003
158,2099,15323.545
158,2100,15241.961500000003
