Code,Year,Population
260,1950,0
260,1951,0
260,1952,0
260,1953,0
260,1954,0
260,1955,0
260,1956,0
260,1957,0
260,1958,0
260,1959,0
260,1960,0
260,1961,0
260,1962,0
260,1963,0
260,1964,0
260,1965,0
260,1966,0
260,1967,0
260,1968,0
260,1969,0
260,1970,0
260,1971,0
260,1972,0
260,1973,0
260,1974,0
260,1975,0
260,1976,0
260,1977,0
260,1978,0
260,1979,0
260,1980,0
260,1981,0
260,1982,0
260,1983,0
260,1984,0
260,1985,0
260,1986,0
260,1987,0
260,1988,0
260,1989,0
260,1990,0
260,1991,0
260,1992,0
260,1993,0
260,1994,0
260,1995,0
260,1996,0
260,1997,0
260,1998,0
260,1999,0
260,2000,0
260,2001,0
260,2002,0
260,2003,0
260,2004,0
260,2005,0
260,2006,0
260,2007,0
260,2008,0
260,2009,0
260,2010,0
260,2011,0
260,2012,0
260,2013,0
260,2014,0
260,2015,0
260,2016,0
260,2017,0
260,2018,0
260,2019,0
260,2020,0
260,2021,0
260,2022,0
260,2023,0
260,2024,0
260,2025,0
260,2026,0
260,2027,0
260,2028,0
260,2029,0
260,2030,0
260,2031,0
260,2032,0
260,2033,0
260,2034,0
260,2035,0
260,2036,0
260,2037,0
260,2038,0
260,2039,0
260,2040,0
260,2041,0
260,2042,0
260,2043,0
260,2044,0
260,2045,0
260,2046,0
260,2047,0
260,2048,0
260,2049,0
260,2050,0
260,2051,0
260,2052,0
260,2053,0
260,2054,0
260,2055,0
260,2056,0
260,2057,0
260,2058,0
260,2059,0
260,2060,0
260,2061,0
260,2062,0
260,2063,0
260,2064,0
260,2065,0
260,2066,0
260,2067,0
260,2068,0
260,2069,0
260,2070,0
260,2071,0
260,2072,0
260,2073,0
260,2074,0
260,2075,0
260,2076,0
260,2077,0
260,2078,0
260,2079,0
260,2080,0
260,2081,0
260,2082,0
260,2083,0
260,2084,0
260,2085,0
260,2086,0
260,2087,0
260,2088,0
260,2089,0
260,2090,0
260,2091,0
260,2092,0
260,2093,0
260,2094,0
260,2095,0
260,2096,0
260,2097,0
260,2098,0
260,2099,0
260,2100,0
