Code,Year,Population
324,1950,2983.5570000000002
324,1951,3032.4440000000004
324,1952,3081.4545000000003
324,1953,3131.200499999999
324,1954,3181.9655000000007
324,1955,3234.0559999999996
324,1956,3287.5344999999998
324,1957,3342.372500000001
324,1958,3398.839
324,1959,3456.953
324,1960,3516.8135
324,1961,3578.6304999999993
324,1962,3642.324000000001
324,1963,3707.9445
324,1964,3775.5095000000006
324,1965,3845.0739999999996
324,1966,3916.7799999999997
324,1967,3990.759999999999
324,1968,4067.3329999999996
324,1969,4145.1945000000005
324,1970,4222.374000000001
324,1971,4298.086999999998
324,1972,4372.212
324,1973,4445.207000000001
324,1974,4517.072499999999
324,1975,4588.005499999999
324,1976,4658.742499999999
324,1977,4730.375
324,1978,4804.9259999999995
324,1979,4885.198999999998
324,1980,4972.6085
324,1981,5067.426999999998
324,1982,5170.731499999999
324,1983,5282.274
324,1984,5402.084499999999
324,1985,5531.661
324,1986,5671.38
324,1987,5820.773999999999
324,1988,5977.174500000002
324,1989,6136.165499999999
324,1990,6354.144500000001
324,1991,6615.7345
324,1992,6832.195000000002
324,1993,7046.097500000001
324,1994,7262.112
324,1995,7468.346999999998
324,1996,7683.115499999999
324,1997,7842.805500000001
324,1998,7992.545000000001
324,1999,8174.896999999999
324,2000,8336.967000000002
324,2001,8445.717
324,2002,8577.789499999999
324,2003,8772.254499999997
324,2004,8961.038999999997
324,2005,9140.114500000001
324,2006,9330.625000000002
324,2007,9547.081499999998
324,2008,9779.785000000005
324,2009,10021.323000000002
324,2010,10270.727500000006
324,2011,10527.712
324,2012,10788.692000000005
324,2013,11055.429999999998
324,2014,11333.3655
324,2015,11625.998499999996
324,2016,11930.984999999999
324,2017,12240.7885
324,2018,12554.864500000003
324,2019,12877.538499999999
324,2020,13205.152499999998
324,2021,13531.906000000003
324,2022,13859.340499999997
324,2023,14190.612000000001
324,2024,14528.769499999997
324,2025,14873.051500000001
324,2026,15220.392000000007
324,2027,15568.759999999997
324,2028,15918.453000000001
324,2029,16269.856000000002
324,2030,16622.387499999997
324,2031,16976.052499999998
324,2032,17330.9885
324,2033,17687.4435
324,2034,18044.749000000003
324,2035,18402.322500000002
324,2036,18759.589000000004
324,2037,19115.845500000014
324,2038,19471.305500000002
324,2039,19827.660000000003
324,2040,20185.302
324,2041,20542.98
324,2042,20900.49749999999
324,2043,21256.643499999995
324,2044,21611.645999999997
324,2045,21966.4395
324,2046,22319.579999999998
324,2047,22669.656999999985
324,2048,23018.196500000005
324,2049,23366.122499999998
324,2050,23711.7005
324,2051,24054.128
324,2052,24393.988000000005
324,2053,24729.625
324,2054,25060.331000000006
324,2055,25387.424999999992
324,2056,25711.015000000003
324,2057,26031.641500000005
324,2058,26346.869
324,2059,26656.8355
324,2060,26961.882000000016
324,2061,27260.231999999993
324,2062,27554.230999999996
324,2063,27844.494999999995
324,2064,28128.439500000008
324,2065,28406.103000000003
324,2066,28678.484999999993
324,2067,28944.6185
324,2068,29204.356500000005
324,2069,29458.803
324,2070,29707.58
324,2071,29950.404499999993
324,2072,30187.0375
324,2073,30416.859000000004
324,2074,30640.077500000003
324,2075,30856.683000000008
324,2076,31066.324999999997
324,2077,31268.952000000005
324,2078,31465.467499999995
324,2079,31656.447000000007
324,2080,31841.066000000003
324,2081,32019.66000000001
324,2082,32190.99099999999
324,2083,32354.311499999996
324,2084,32510.468500000003
324,2085,32659.836000000007
324,2086,32802.8485
324,2087,32939.601500000004
324,2088,33069.9525
324,2089,33193.168999999994
324,2090,33311.48750000001
324,2091,33425.35050000001
324,2092,33533.71850000001
324,2093,33635.02600000001
324,2094,33729.7755
324,2095,33818.687500000015
324,2096,33901.66000000001
324,2097,33979.2535
324,2098,34050.90549999999
324,2099,34117.293000000005
324,2100,34178.28250000001
