Code,Year,Population
862,1950,5488.614000000003
862,1951,5732.103500000002
862,1952,5980.3785
862,1953,6233.183000000002
862,1954,6490.130000000001
862,1955,6752.1385
862,1956,7020.073500000002
862,1957,7294.501499999999
862,1958,7576.7405
862,1959,7865.124
862,1960,8156.937000000002
862,1961,8453.106500000004
862,1962,8754.081999999995
862,1963,9059.953000000005
862,1964,9371.332999999997
862,1965,9688.138500000005
862,1966,10010.685
862,1967,10338.848
862,1968,10672.653500000002
862,1969,11011.334499999997
862,1970,11355.4745
862,1971,11705.674500000001
862,1972,12061.6215
862,1973,12424.803999999998
862,1974,12796.22
862,1975,13176.387000000004
862,1976,13566.111499999997
862,1977,13965.249999999998
862,1978,14372.958499999999
862,1979,14788.523500000005
862,1980,15210.443500000003
862,1981,15638.426500000001
862,1982,16071.653499999999
862,1983,16509.596500000007
862,1984,16953.234499999995
862,1985,17402.304500000002
862,1986,17860.87150000001
862,1987,18328.6545
862,1988,18800.769999999993
862,1989,19275.2925
862,1990,19750.579
862,1991,20226.213499999998
862,1992,20700.4605
862,1993,21172.099999999995
862,1994,21640.833
862,1995,22107.285500000005
862,1996,22572.1105
862,1997,23037.560999999998
862,1998,23503.819000000003
862,1999,23966.959500000004
862,2000,24427.728499999994
862,2001,24880.203000000005
862,2002,25330.928499999995
862,2003,25782.028500000004
862,2004,26226.927000000007
862,2005,26668.784499999998
862,2006,27102.0805
862,2007,27525.0975
862,2008,27933.833
862,2009,28327.891499999994
862,2010,28715.022
862,2011,29096.158999999996
862,2012,29470.426
862,2013,29838.0215
862,2014,30193.258499999996
862,2015,30529.716
862,2016,30741.4635
862,2017,30563.433500000003
862,2018,29825.652500000007
862,2019,28971.683500000003
862,2020,28490.4535
862,2021,28199.866500000004
862,2022,28301.695499999994
862,2023,28838.498999999993
862,2024,29395.334000000013
862,2025,29926.367999999988
862,2026,30419.164500000006
862,2027,30871.30250000001
862,2028,31289.368000000002
862,2029,31675.964500000002
862,2030,32027.460499999994
862,2031,32343.259000000002
862,2032,32629.2175
862,2033,32897.33350000001
862,2034,33154.1625
862,2035,33399.4505
862,2036,33634.576499999996
862,2037,33859.303
862,2038,34072.36999999999
862,2039,34275.072499999995
862,2040,34467.669499999996
862,2041,34649.900000000016
862,2042,34821.94949999999
862,2043,34984.26750000001
862,2044,35139.45399999999
862,2045,35288.945499999994
862,2046,35432.03149999999
862,2047,35568.6025
862,2048,35698.63850000001
862,2049,35821.554
862,2050,35937.403999999995
862,2051,36047.794
862,2052,36153.09849999999
862,2053,36253.412500000006
862,2054,36349.775000000016
862,2055,36442.48049999999
862,2056,36531.17450000001
862,2057,36615.48
862,2058,36695.971999999994
862,2059,36772.954000000005
862,2060,36845.91499999999
862,2061,36914.801
862,2062,36979.409
862,2063,37039.53950000001
862,2064,37094.839
862,2065,37145.60599999999
862,2066,37192.046500000004
862,2067,37233.55700000001
862,2068,37269.710499999994
862,2069,37300.289000000004
862,2070,37325.3955
862,2071,37345.12400000001
862,2072,37359.52799999999
862,2073,37368.39899999999
862,2074,37371.479499999994
862,2075,37368.953
862,2076,37361.376500000006
862,2077,37348.565
862,2078,37329.1455
862,2079,37302.9135
862,2080,37271.056000000004
862,2081,37233.280000000006
862,2082,37189.796
862,2083,37140.667499999996
862,2084,37085.078499999996
862,2085,37023.10299999999
862,2086,36954.25899999999
862,2087,36878.611000000004
862,2088,36796.584500000004
862,2089,36707.401
862,2090,36611.004499999995
862,2091,36507.9055
862,2092,36398.562499999985
862,2093,36284.160500000005
862,2094,36164.321
862,2095,36039.138499999994
862,2096,35909.16199999998
862,2097,35774.46850000001
862,2098,35636.4195
862,2099,35496.0335
862,2100,35353.213
