Code,Year,Population
724,1950,28069.694000000003
724,1951,28207.08000000001
724,1952,28404.771500000003
724,1953,28633.538999999997
724,1954,28862.3775
724,1955,29095.37350000001
724,1956,29329.775999999994
724,1957,29577.443999999992
724,1958,29857.437
724,1959,30150.510000000006
724,1960,30415.591499999995
724,1961,30711.863000000005
724,1962,31052.630500000003
724,1963,31388.553499999995
724,1964,31747.643500000017
724,1965,32112.01449999999
724,1966,32462.267499999998
724,1967,32814.2235
724,1968,33157.581
724,1969,33480.511999999995
724,1970,33792.61699999999
724,1971,34133.62200000001
724,1972,34515.1695
724,1973,34898.146499999995
724,1974,35329.89700000002
724,1975,35760.43100000001
724,1976,36139.06400000001
724,1977,36513.082
724,1978,36865.44300000001
724,1979,37188.9645
724,1980,37491.66599999999
724,1981,37758.64850000001
724,1982,37982.14899999998
724,1983,38169.75999999999
724,1984,38329.92549999999
724,1985,38471.91999999998
724,1986,38590.8075
724,1987,38694.5325
724,1988,38781.722
724,1989,38847.31799999999
724,1990,38889.888999999996
724,1991,38997.063
724,1992,39202.2505
724,1993,39420.545499999986
724,1994,39623.72500000001
724,1995,39814.57300000001
724,1996,39996.47249999998
724,1997,40180.0495
724,1998,40362.356499999994
724,1999,40542.23199999999
724,2000,40741.651499999985
724,2001,40966.44949999999
724,2002,41477.655
724,2003,42230.27049999999
724,2004,42959.666
724,2005,43685.37400000001
724,2006,44422.83099999998
724,2007,45245.78200000001
724,2008,45966.538
724,2009,46367.77200000001
724,2010,46572.77250000001
724,2011,46729.2325
724,2012,46756.0815
724,2013,46603.459
724,2014,46464.55100000001
724,2015,46431.342
724,2016,46473.31500000001
724,2017,46584.16949999999
724,2018,46792.043
724,2019,47131.37200000001
724,2020,47363.806999999986
724,2021,47486.93499999999
724,2022,47558.6295
724,2023,47519.627499999995
724,2024,47473.373
724,2025,47420.024000000005
724,2026,47360.67900000002
724,2027,47296.15500000001
724,2028,47226.693999999996
724,2029,47153.7005
724,2030,47076.573000000004
724,2031,46995.54149999999
724,2032,46911.37999999999
724,2033,46822.90699999999
724,2034,46728.9145
724,2035,46629.611999999994
724,2036,46525.08250000001
724,2037,46414.916000000005
724,2038,46299.43550000001
724,2039,46177.34549999999
724,2040,46047.876
724,2041,45910.270500000006
724,2042,45763.46600000001
724,2043,45607.779
724,2044,45443.42999999999
724,2045,45269.679500000006
724,2046,45084.9845
724,2047,44887.979999999996
724,2048,44678.16949999999
724,2049,44455.244000000006
724,2050,44219.565500000004
724,2051,43971.374500000005
724,2052,43710.5695
724,2053,43437.84649999999
724,2054,43153.594000000005
724,2055,42858.208
724,2056,42552.8105
724,2057,42238.8645
724,2058,41917.656
724,2059,41590.160500000005
724,2060,41256.8695
724,2061,40919.29299999999
724,2062,40578.303500000016
724,2063,40235.56100000001
724,2064,39892.3805
724,2065,39548.43199999999
724,2066,39204.846000000005
724,2067,38863.162000000004
724,2068,38524.23050000001
724,2069,38188.78700000001
724,2070,37858.08400000002
724,2071,37533.896499999995
724,2072,37217.27749999999
724,2073,36907.52700000002
724,2074,36605.672999999995
724,2075,36313.4595
724,2076,36031.25149999999
724,2077,35759.087
724,2078,35496.45399999998
724,2079,35243.316999999995
724,2080,34998.69700000001
724,2081,34761.79899999999
724,2082,34532.2115
724,2083,34308.91
724,2084,34091.151999999995
724,2085,33877.249
724,2086,33667.22649999999
724,2087,33460.949
724,2088,33256.943
724,2089,33055.165
724,2090,32855.479
724,2091,32656.6425
724,2092,32458.234000000004
724,2093,32260.881499999996
724,2094,32064.22249999999
724,2095,31867.655
724,2096,31671.213500000005
724,2097,31474.03950000001
724,2098,31276.177
724,2099,31078.355999999996
724,2100,30880.75249999999
