fonte,entities,years,values
Solar,4,2000,0.0
Solar,4,2001,0.0
Solar,4,2002,0.0
Solar,4,2003,0.0
Solar,4,2004,0.002881639
Solar,4,2005,0.0028634167
Solar,4,2006,0.005690805
Solar,4,2007,0.016965723
Solar,4,2008,0.118022494
Solar,4,2009,0.4635903
Solar,4,2010,1.5543242
Solar,4,2011,3.224867
Solar,4,2012,5.889677
Solar,4,2013,7.206004
Solar,4,2014,7.819269
Solar,4,2015,8.23107
Solar,4,2016,8.286502
Solar,4,2017,8.803282
Solar,4,2018,10.327332
Solar,4,2019,11.209473
Solar,4,2020,13.426116
Solar,4,2021,14.700752
Solar,4,2022,17.65261
Solar,37,1990,0.0
Solar,37,1991,0.0
Solar,37,1992,0.0
Solar,37,1993,0.0
Solar,37,1994,0.0
Solar,37,1995,0.0
Solar,37,1996,0.0
Solar,37,1997,0.0
Solar,37,1998,0.0
Solar,37,1999,0.0
Solar,37,2000,0.0
Solar,37,2001,0.0
Solar,37,2002,0.0
Solar,37,2003,0.0
Solar,37,2004,0.0
Solar,37,2005,0.0
Solar,37,2006,0.0
Solar,37,2007,0.0
Solar,37,2008,0.0
Solar,37,2009,0.0
Solar,37,2010,0.0
Solar,37,2011,0.0
Solar,37,2012,0.0044285553
Solar,37,2013,0.013064556
Solar,37,2014,0.04356722
Solar,37,2015,0.15866305
Solar,37,2016,0.22824582
Solar,37,2017,2.2136967
Solar,37,2018,9.158012
Solar,37,2019,17.541286
Solar,37,2020,28.228252
Solar,37,2021,43.835308
Solar,37,2022,78.54375
Solar,39,1990,0.0
Solar,39,1991,0.0
Solar,39,1992,0.0
Solar,39,1993,0.0
Solar,39,1994,0.0
Solar,39,1995,0.0
Solar,39,1996,0.0
Solar,39,1997,0.0
Solar,39,1998,0.0
Solar,39,1999,0.0
Solar,39,2000,0.0
Solar,39,2001,0.0
Solar,39,2002,0.0
Solar,39,2003,0.0
Solar,39,2004,0.0
Solar,39,2005,0.0
Solar,39,2006,0.0
Solar,39,2007,0.0
Solar,39,2008,0.0
Solar,39,2009,0.008378139
Solar,39,2010,0.04163361
Solar,39,2011,0.27862415
Solar,39,2012,2.2319355
Solar,39,2013,3.793746
Solar,39,2014,3.4043903
Solar,39,2015,3.720775
Solar,39,2016,3.715701
Solar,39,2017,3.7337103
Solar,39,2018,3.5526507
Solar,39,2019,3.7359266
Solar,39,2020,3.8572834
Solar,39,2021,3.837613
Solar,39,2022,5.223541
Solar,367031,1965,0.0
Solar,367031,1990,0.0
Solar,367031,1991,0.0
Solar,367031,1992,0.0
Solar,367031,1993,0.0
Solar,367031,1994,0.0
Solar,367031,1995,0.0
Solar,367031,1996,0.0
Solar,367031,1997,0.0
Solar,367031,1998,0.0
Solar,367031,1999,0.0
Solar,367031,2000,0.0
Solar,367031,2001,0.0
Solar,367031,2002,0.0
Solar,367031,2003,0.0
Solar,367031,2004,0.0
Solar,367031,2005,0.0
Solar,367031,2006,0.0
Solar,367031,2007,0.0
Solar,367031,2008,0.0
Solar,367031,2009,2.059625e-05
Solar,367031,2010,0.0006664861
Solar,367031,2011,0.0050283335
Solar,367031,2012,0.017377721
Solar,367031,2013,0.0513575
Solar,367031,2014,0.4805322
Solar,367031,2015,1.1069187
Solar,367031,2016,1.7143558
Solar,367031,2017,2.0924108
Solar,367031,2018,2.5203578
Solar,367031,2019,4.440827
Solar,367031,2020,8.925967
Solar,367031,2021,11.517747
Solar,367031,2022,12.752207
Solar,44,1990,0.0
Solar,44,1991,0.0
Solar,44,1992,0.006069611
Solar,44,1993,0.006069611
Solar,44,1994,0.006069611
Solar,44,1995,0.011361055
Solar,44,1996,0.017430665
Solar,44,1997,0.020543303
Solar,44,1998,0.02988111
Solar,44,1999,0.039218888
Solar,44,2000,0.048556942
Solar,44,2001,0.05751889
Solar,44,2002,0.066364996
Solar,44,2003,0.06609222
Solar,44,2004,0.041101385
Solar,44,2005,0.048678055
Solar,44,2006,0.05975361
Solar,44,2007,0.07351805
Solar,44,2008,0.09835194
Solar,44,2009,0.30440557
Solar,44,2010,0.7093147
Solar,44,2011,1.5771648
Solar,44,2012,2.415116
Solar,44,2013,4.085374
Solar,44,2014,5.743832
Solar,44,2015,7.796024
Solar,44,2016,10.794679
Solar,44,2017,9.510755
Solar,44,2018,10.045746
Solar,44,2019,10.754235
Solar,44,2020,11.241582
Solar,44,2021,13.519392
Solar,44,2022,15.6783495
Solar,367034,1971,0.0
Solar,367034,1972,0.0
Solar,367034,1973,0.0
Solar,367034,1974,0.0
Solar,367034,1975,0.0
Solar,367034,1976,0.0
Solar,367034,1977,0.0
Solar,367034,1978,0.0
Solar,367034,1979,0.0
Solar,367034,1980,0.0
Solar,367034,1981,0.0
Solar,367034,1982,0.0
Solar,367034,1983,0.0
Solar,367034,1984,0.0
Solar,367034,1985,0.0
Solar,367034,1986,0.0
Solar,367034,1987,0.0
Solar,367034,1988,0.0
Solar,367034,1989,0.0
Solar,367034,1990,0.0
Solar,367034,1991,0.0
Solar,367034,1992,0.0
Solar,367034,1993,0.0
