fonte,entities,years,values
Coal,21,2010,13.472079
Coal,21,2011,14.618645
Coal,21,2012,13.669181
Coal,21,2013,14.939302
Coal,21,2014,15.891717
Coal,21,2015,15.814129
Coal,21,2016,12.188642
Coal,21,2017,12.525288
Coal,21,2018,13.709147
Coal,21,2019,8.123962
Coal,21,2020,10.015325
Coal,21,2021,14.052401
Coal,21,2022,14.398857
Coal,275,1965,2604.784
Coal,275,1966,2753.783
Coal,275,1967,2667.2107
Coal,275,1968,2708.1685
Coal,275,1969,3056.8271
Coal,275,1970,3440.9536
Coal,275,1971,3697.763
Coal,275,1972,3842.575
Coal,275,1973,3932.5076
Coal,275,1974,4027.638
Coal,275,1975,4352.3564
Coal,275,1976,4453.9956
Coal,275,1977,4754.6685
Coal,275,1978,4987.2344
Coal,275,1979,5233.9395
Coal,275,1980,5541.4194
Coal,275,1981,5723.564
Coal,275,1982,5951.464
Coal,275,1983,6326.967
Coal,275,1984,6892.806
Coal,275,1985,7993.0044
Coal,275,1986,8322.275
Coal,275,1987,8908.044
Coal,275,1988,9504.191
Coal,275,1989,9890.94
Coal,275,1990,10069.819
Coal,275,1991,10463.952
Coal,275,1992,10792.991
Coal,275,1993,11289.662
Coal,275,1994,11828.354
Coal,275,1995,12008.845
Coal,275,1996,12512.806
Coal,275,1997,12531.089
Coal,275,1998,12510.558
Coal,275,1999,12818.992
Coal,275,2000,13324.218
Coal,275,2001,13950.583
Coal,275,2002,15029.36
Coal,275,2003,17203.135
Coal,275,2004,19355.104
Coal,275,2005,22004.871
Coal,275,2006,23724.082
Coal,275,2007,25780.477
Coal,275,2008,26500.19
Coal,275,2009,27347.764
Coal,275,2010,28635.13
Coal,275,2011,30749.578
Coal,275,2012,31463.457
Coal,275,2013,32095.832
Coal,275,2014,32596.094
Coal,275,2015,32243.99
Coal,275,2016,31842.137
Coal,275,2017,32552.943
Coal,275,2018,33547.27
Coal,275,2019,34354.37
Coal,275,2020,34336.203
Coal,275,2021,36046.984
Coal,275,2022,36848.836
Coal,367029,1965,2780.7314
Coal,367029,1966,2931.5122
Coal,367029,1967,2854.2986
Coal,367029,1968,2896.733
Coal,367029,1969,3250.1877
Coal,367029,1970,3631.1384
Coal,367029,1971,3886.6707
Coal,367029,1972,4036.5913
Coal,367029,1973,4134.1763
Coal,367029,1974,4234.7363
Coal,367029,1975,4557.451
Coal,367029,1976,4665.6807
Coal,367029,1977,4975.5776
Coal,367029,1978,5219.295
Coal,367029,1979,5472.163
Coal,367029,1980,5784.0054
Coal,367029,1981,5975.036
Coal,367029,1982,6185.461
Coal,367029,1983,6548.081
Coal,367029,1984,7115.33
Coal,367029,1985,7676.926
Coal,367029,1986,7972.3315
Coal,367029,1987,8546.454
Coal,367029,1988,9157.78
Coal,367029,1989,9570.253
Coal,367029,1990,9777.626
Coal,367029,1991,10180.249
Coal,367029,1992,10531.39
Coal,367029,1993,11087.264
Coal,367029,1994,11640.72
Coal,367029,1995,11914.046
Coal,367029,1996,12435.795
Coal,367029,1997,12493.179
Coal,367029,1998,12483.228
Coal,367029,1999,12863.831
Coal,367029,2000,13352.603
Coal,367029,2001,13963.222
Coal,367029,2002,15034.035
Coal,367029,2003,17182.91
Coal,367029,2004,19323.76
Coal,367029,2005,21965.541
Coal,367029,2006,23637.746
Coal,367029,2007,25611.322
Coal,367029,2008,26328.441
Coal,367029,2009,27175.066
Coal,367029,2010,28368.922
Coal,367029,2011,30401.953
Coal,367029,2012,31007.68
Coal,367029,2013,31678.617
Coal,367029,2014,32122.943
Coal,367029,2015,31925.627
Coal,367029,2016,31433.367
Coal,367029,2017,32078.395
Coal,367029,2018,33021.25
Coal,367029,2019,33818.758
Coal,367029,2020,33812.973
Coal,367029,2021,35494.082
Coal,367029,2022,36249.67
Coal,23,1965,202.02777
Coal,23,1966,209.38887
Coal,23,1967,215.25
Coal,23,1968,221.69444
Coal,23,1969,229.27777
Coal,23,1970,231.69444
Coal,23,1971,232.56944
Coal,23,1972,242.93054
Coal,23,1973,252.9861
Coal,23,1974,264.06943
Coal,23,1975,272.54166
Coal,23,1976,281.79166
Coal,23,1977,294.18054
Coal,23,1978,301.86108
Coal,23,1979,315.54166
Coal,23,1980,324.7639
Coal,23,1981,333.1389
Coal,23,1982,336.68054
Coal,23,1983,336.55554
Coal,23,1984,355.90277
Coal,23,1985,368.1389
Coal,23,1986,377.4861
Coal,23,1987,393.3611
Coal,23,1988,413.7639
Coal,23,1989,433.9583
Coal,23,1990,444.34723
Coal,23,1991,453.2639
Coal,23,1992,455.95834
Coal,23,1993,458.88885
Coal,23,1994,468.2639
Coal,23,1995,484.16666
Coal,23,1996,503.9583
Coal,23,1997,529.4583
Coal,23,1998,553.0833
Coal,23,1999,587.44305
Coal,23,2000,591.6619
Coal,23,2001,585.69135
Coal,23,2002,598.8721
Coal,23,2003,616.0213
Coal,23,2004,641.92114
Coal,23,2005,638.2223
Coal,23,2006,655.49884
Coal,23,2007,649.8025
Coal,23,2008,677.2914
Coal,23,2009,654.86127
Coal,23,2010,607.3943
Coal,23,2011,592.0622
Coal,23,2012,554.4683
Coal,23,2013,526.2419
Coal,23,2014,521.88837
Coal,23,2015,540.4112
Coal,23,2016,540.06226
Coal,23,2017,521.52594
Coal,23,2018,508.88223
Coal,23,2019,486.3916
Coal,23,2020,468.04425
Coal,23,2021,452.4409
Coal,23,2022,430.7635
Coal,24,1965,59.1149
Coal,24,1966,56.467594
Coal,24,1967,53.450897
Coal,24,1968,52.77368
Coal,24,1969,51.936398
Coal,24,1970,55.854164
Coal,24,1971,51.23361
Coal,24,1972,46.453888
Coal,24,1973,46.16972
Coal,24,1974,48.72278
Coal,24,1975,42.340557
Coal,24,1976,45.059998
Coal,24,1977,37.800274
Coal,24,1978,38.40222
Coal,24,1979,41.686108
Coal,24,1980,42.83472
Coal,24,1981,43.85
Coal,24,1982,41.705555
Coal,24,1983,44.65583
Coal,24,1984,50.886387
Coal,24,1985,50.815
Coal,24,1986,45.3025
Coal,24,1987,44.93944
Coal,24,1988,43.033054
Coal,24,1989,43.22722
Coal,24,1990,47.640278
Coal,24,1991,49.971664
Coal,24,1992,38.881744
Coal,24,1993,34.959053
Coal,24,1994,35.454445
Coal,24,1995,40.338642
Coal,24,1996,40.50991
Coal,24,1997,42.96797
Coal,24,1998,37.829166
Coal,24,1999,37.68498
Coal,24,2000,42.470078
Coal,24,2001,43.878994
Coal,24,2002,44.579712
Coal,24,2003,47.54769
Coal,24,2004,46.576305
