fonte,entities,years,values
Hydropower,17,2017,0.14903222
Hydropower,17,2018,0.30955
Hydropower,17,2019,0.40066776
Hydropower,17,2020,0.13026388
Hydropower,17,2021,0.024335083
Hydropower,17,2022,0.20017584
Hydropower,21,1965,3.6226556
Hydropower,21,1966,3.6694174
Hydropower,21,1967,3.7574391
Hydropower,21,1968,4.428607
Hydropower,21,1969,3.971993
Hydropower,21,1970,4.6044087
Hydropower,21,1971,4.5719438
Hydropower,21,1972,4.443309
Hydropower,21,1973,8.863367
Hydropower,21,1974,14.769164
Hydropower,21,1975,15.360892
Hydropower,21,1976,14.829011
Hydropower,21,1977,17.052307
Hydropower,21,1978,22.906666
Hydropower,21,1979,31.512377
Hydropower,21,1980,44.77142
Hydropower,21,1981,43.42278
Hydropower,21,1982,52.01993
Hydropower,21,1983,54.463337
Hydropower,21,1984,58.778633
Hydropower,21,1985,61.071068
Hydropower,21,1986,62.18621
Hydropower,21,1987,64.795074
Hydropower,21,1988,45.121124
Hydropower,21,1989,38.994976
Hydropower,21,1990,52.377666
Hydropower,21,1991,46.925213
Hydropower,21,1992,56.670963
Hydropower,21,1993,70.28262
Hydropower,21,1994,80.68641
Hydropower,21,1995,78.3711
Hydropower,21,1996,66.44853
Hydropower,21,1997,82.57294
Hydropower,21,1998,78.28777
Hydropower,21,1999,63.270077
Hydropower,21,2000,84.49667
Hydropower,21,2001,107.4648
Hydropower,21,2002,104.4325
Hydropower,21,2003,98.02586
Hydropower,21,2004,87.78204
Hydropower,21,2005,97.97495
Hydropower,21,2006,108.16867
Hydropower,21,2007,88.27875
Hydropower,21,2008,87.67296
Hydropower,21,2009,96.67863
Hydropower,21,2010,92.593056
Hydropower,21,2011,86.033966
Hydropower,21,2012,79.966896
Hydropower,21,2013,89.3157
Hydropower,21,2014,87.82
Hydropower,21,2015,87.08391
Hydropower,21,2016,79.64933
Hydropower,21,2017,84.081566
Hydropower,21,2018,85.40055
Hydropower,21,2019,72.50111
Hydropower,21,2020,62.16348
Hydropower,21,2021,51.412483
Hydropower,21,2022,62.283165
Hydropower,275,1965,422.57114
Hydropower,275,1966,440.72614
Hydropower,275,1967,411.7628
Hydropower,275,1968,457.68658
Hydropower,275,1969,475.1415
Hydropower,275,1970,486.36957
Hydropower,275,1971,532.02374
Hydropower,275,1972,550.21124
Hydropower,275,1973,511.50867
Hydropower,275,1974,582.5669
Hydropower,275,1975,627.5821
Hydropower,275,1976,645.5118
Hydropower,275,1977,634.11053
Hydropower,275,1978,667.8612
Hydropower,275,1979,722.0882
Hydropower,275,1980,773.687
Hydropower,275,1981,825.0414
Hydropower,275,1982,817.2095
Hydropower,275,1983,854.6579
Hydropower,275,1984,856.65027
Hydropower,275,1985,1014.9135
Hydropower,275,1986,1022.63806
Hydropower,275,1987,1059.5243
Hydropower,275,1988,1217.4332
Hydropower,275,1989,1245.4998
Hydropower,275,1990,1313.2598
Hydropower,275,1991,1327.7328
Hydropower,275,1992,1337.3724
Hydropower,275,1993,1486.4065
Hydropower,275,1994,1475.0402
Hydropower,275,1995,1592.3455
Hydropower,275,1996,1581.7603
Hydropower,275,1997,1575.5612
Hydropower,275,1998,1670.1357
Hydropower,275,1999,1626.857
Hydropower,275,2000,1675.6648
Hydropower,275,2001,1796.9381
Hydropower,275,2002,1849.2834
Hydropower,275,2003,1909.299
Hydropower,275,2004,2234.6326
Hydropower,275,2005,2300.812
Hydropower,275,2006,2516.3892
Hydropower,275,2007,2625.0808
Hydropower,275,2008,2960.1826
