fonte,entities,years,values
Gas,19,2014,0.0
Gas,19,2015,0.0
Gas,19,2016,0.0
Gas,19,2017,1.27
Gas,19,2018,1.25
Gas,19,2019,1.84
Gas,19,2020,1.89
Gas,19,2021,2.01
Gas,20,2000,0.0
Gas,20,2001,0.0
Gas,20,2002,0.0
Gas,20,2003,0.0
Gas,20,2004,0.0
Gas,20,2005,0.0
Gas,20,2006,0.0
Gas,20,2007,0.0
Gas,20,2008,0.0
Gas,20,2009,0.0
Gas,20,2010,0.0
Gas,20,2011,0.0
Gas,20,2012,0.0
Gas,20,2013,0.0
Gas,20,2014,0.0
Gas,20,2015,0.0
Gas,20,2016,0.0
Gas,20,2017,0.0
Gas,20,2018,0.0
Gas,20,2019,0.0
Gas,20,2020,0.0
Gas,20,2021,0.0
Gas,21,1985,12.451597
Gas,21,1986,13.249956
Gas,21,1987,12.537775
Gas,21,1988,21.067415
Gas,21,1989,24.335419
Gas,21,1990,19.849697
Gas,21,1991,20.967009
Gas,21,1992,20.795021
Gas,21,1993,21.994476
Gas,21,1994,22.719355
Gas,21,1995,26.500557
Gas,21,1996,32.545494
Gas,21,1997,32.188454
Gas,21,1998,34.2626
Gas,21,1999,45.732136
Gas,21,2000,45.98
Gas,21,2001,40.69
Gas,21,2002,38.23
Gas,21,2003,44.9
Gas,21,2004,51.97
Gas,21,2005,52.43
Gas,21,2006,55.68
Gas,21,2007,59.74
Gas,21,2008,61.33
Gas,21,2009,58.75
Gas,21,2010,60.01
Gas,21,2011,63.82
Gas,21,2012,71.38
Gas,21,2013,69.83
Gas,21,2014,71.8
Gas,21,2015,74.31
Gas,21,2016,79.45
Gas,21,2017,86.13
Gas,21,2018,89.76
Gas,21,2019,86.22
Gas,21,2020,83.34
Gas,21,2021,88.99
Gas,21,2022,80.75
Gas,22,2000,2.53
Gas,22,2001,2.62
Gas,22,2002,1.48
Gas,22,2003,1.43
Gas,22,2004,1.72
Gas,22,2005,1.72
Gas,22,2006,1.39
Gas,22,2007,1.4
Gas,22,2008,1.42
Gas,22,2009,1.08
Gas,22,2010,1.35
Gas,22,2011,2.25
Gas,22,2012,3.19
Gas,22,2013,2.98
Gas,22,2014,3.09
Gas,22,2015,2.63
Gas,22,2016,2.43
Gas,22,2017,2.7
Gas,22,2018,3.17
Gas,22,2019,2.86
Gas,22,2020,2.98
Gas,22,2021,3.18
Gas,219,2000,0.0
Gas,219,2001,0.0
Gas,219,2002,0.0
Gas,219,2003,0.0
Gas,219,2004,0.0
Gas,219,2005,0.0
Gas,219,2006,0.0
Gas,219,2007,0.0
Gas,219,2008,0.0
Gas,219,2009,0.0
Gas,219,2010,0.0
Gas,219,2011,0.0
Gas,219,2012,0.0
Gas,219,2013,0.0
Gas,219,2014,0.0
Gas,219,2015,0.0
Gas,219,2016,0.0
Gas,219,2017,0.0
Gas,219,2018,0.0
Gas,219,2019,0.0
Gas,219,2020,0.0
Gas,219,2021,0.0
Gas,275,1985,345.53317
Gas,275,1986,369.96634
Gas,275,1987,397.68027
Gas,275,1988,423.47736
Gas,275,1989,467.8778
Gas,275,1990,507.2951
Gas,275,1991,528.44446
Gas,275,1992,555.49243
Gas,275,1993,576.17413
Gas,275,1994,617.6556
Gas,275,1995,660.9509
Gas,275,1996,706.8617
Gas,275,1997,796.998
Gas,275,1998,836.9244
Gas,275,1999,902.9148
Gas,275,2000,913.11
Gas,275,2001,976.17
Gas,275,2002,1057.7
Gas,275,2003,1135.21
Gas,275,2004,1207.04
Gas,275,2005,1269.85
Gas,275,2006,1354.8301
Gas,275,2007,1479.51
Gas,275,2008,1515.36
Gas,275,2009,1595.49
Gas,275,2010,1796.0
Gas,275,2011,1883.89
Gas,275,2012,2004.0599
Gas,275,2013,2032.55
Gas,275,2014,2199.56
Gas,275,2015,2243.8499
Gas,275,2016,2355.46
Gas,275,2017,2471.47
Gas,275,2018,2521.19
Gas,275,2019,2494.36
Gas,275,2020,2497.45
Gas,275,2021,2636.23
Gas,275,2022,2665.8298
Gas,353240,2000,583.65
Gas,353240,2001,614.3
Gas,353240,2002,659.81
Gas,353240,2003,703.22
Gas,353240,2004,754.98
Gas,353240,2005,769.51
Gas,353240,2006,830.3
Gas,353240,2007,904.18
Gas,353240,2008,923.33
Gas,353240,2009,977.1
Gas,353240,2010,1118.95
Gas,353240,2011,1209.07
Gas,353240,2012,1282.44
Gas,353240,2013,1301.13
Gas,353240,2014,1368.14
Gas,353240,2015,1381.65
Gas,353240,2016,1454.84
Gas,353240,2017,1478.82
Gas,353240,2018,1513.87
Gas,353240,2019,1528.39
Gas,353240,2020,1506.7
Gas,353240,2021,1548.88
Gas,353240,2022,1526.42
Gas,367029,1985,178.51651
Gas,367029,1986,187.93988
Gas,367029,1987,211.32188
Gas,367029,1988,226.67688
Gas,367029,1989,241.66371
Gas,367029,1990,270.72052
Gas,367029,1991,293.8958
Gas,367029,1992,314.0931
Gas,367029,1993,326.76004
Gas,367029,1994,365.23285
Gas,367029,1995,407.33963
Gas,367029,1996,443.5574
Gas,367029,1997,508.73532
Gas,367029,1998,532.8267
Gas,367029,1999,577.0402
Gas,367029,2000,600.23584
Gas,367029,2001,639.6021
Gas,367029,2002,687.5199
Gas,367029,2003,750.95386
Gas,367029,2004,790.3295
Gas,367029,2005,800.74884
Gas,367029,2006,864.70917
Gas,367029,2007,938.01495
Gas,367029,2008,986.8255
Gas,367029,2009,1035.7059
Gas,367029,2010,1147.9009
Gas,367029,2011,1222.8579
Gas,367029,2012,1314.8623
Gas,367029,2013,1318.0797
Gas,367029,2014,1368.0085
Gas,367029,2015,1379.001
Gas,367029,2016,1405.0913
Gas,367029,2017,1441.0105
Gas,367029,2018,1481.3287
Gas,367029,2019,1501.5558
Gas,367029,2020,1474.9854
Gas,367029,2021,1493.6708
Gas,367029,2022,1473.8942
Gas,23,1985,11.501
Gas,23,1986,13.784
Gas,23,1987,13.989
Gas,23,1988,14.718
Gas,23,1989,15.128
Gas,23,1990,12.5655
Gas,23,1991,11.2025
Gas,23,1992,11.964
Gas,23,1993,12.247
Gas,23,1994,13.556
Gas,23,1995,13.679
Gas,23,1996,11.9355
Gas,23,1997,12.18
Gas,23,1998,14.4675
Gas,23,1999,16.123
Gas,23,2000,15.25
Gas,23,2001,23.04
Gas,23,2002,29.48
Gas,23,2003,28.66
Gas,23,2004,26.73
Gas,23,2005,21.79
Gas,23,2006,25.1
Gas,23,2007,31.33
Gas,23,2008,34.17
Gas,23,2009,39.31
Gas,23,2010,44.01
Gas,23,2011,46.58
Gas,23,2012,47.07
Gas,23,2013,48.48
Gas,23,2014,51.32
Gas,23,2015,45.07
Gas,23,2016,46.21
Gas,23,2017,52.48
Gas,23,2018,50.14
Gas,23,2019,52.05
Gas,23,2020,49.51
Gas,23,2021,43.95
Gas,23,2022,47.14
Gas,24,1990,7.72
Gas,24,1991,7.47
Gas,24,1992,6.64
Gas,24,1993,6.79
Gas,24,1994,8.64
Gas,24,1995,8.91
Gas,24,1996,9.4
Gas,24,1997,8.47
