fonte,entities,years,values
Oil,246,2005,0.18
Oil,246,2006,0.18
Oil,246,2007,0.18
Oil,246,2008,0.19
Oil,246,2009,0.18
Oil,246,2010,0.16
Oil,246,2011,0.16
Oil,246,2012,0.16
Oil,246,2013,0.16
Oil,246,2014,0.16
Oil,246,2015,0.16
Oil,246,2016,0.17
Oil,246,2017,0.17
Oil,246,2018,0.16
Oil,246,2019,0.16
Oil,246,2020,0.15
Oil,246,2021,0.16
Oil,19,2000,0.5
Oil,19,2001,0.58
Oil,19,2002,0.58
Oil,19,2003,0.71
Oil,19,2004,0.45
Oil,19,2005,0.53
Oil,19,2006,0.6
Oil,19,2007,0.68
Oil,19,2008,0.96
Oil,19,2009,1.54
Oil,19,2010,1.64
Oil,19,2011,1.55
Oil,19,2012,2.29
Oil,19,2013,3.24
Oil,19,2014,3.98
Oil,19,2015,4.03
Oil,19,2016,4.2
Oil,19,2017,1.72
Oil,19,2018,1.68
Oil,19,2019,2.54
Oil,19,2020,2.6
Oil,19,2021,2.76
Oil,20,2000,0.14
Oil,20,2001,0.16
Oil,20,2002,0.18
Oil,20,2003,0.2
Oil,20,2004,0.21
Oil,20,2005,0.23
Oil,20,2006,0.24
Oil,20,2007,0.26
Oil,20,2008,0.27
Oil,20,2009,0.31
Oil,20,2010,0.32
Oil,20,2011,0.32
Oil,20,2012,0.31
Oil,20,2013,0.31
Oil,20,2014,0.32
Oil,20,2015,0.32
Oil,20,2016,0.32
Oil,20,2017,0.32
Oil,20,2018,0.32
Oil,20,2019,0.33
Oil,20,2020,0.31
Oil,20,2021,0.33
Oil,21,1985,5.706
Oil,21,1986,7.894
Oil,21,1987,10.078
Oil,21,1988,8.635
Oil,21,1989,7.204
Oil,21,1990,4.944
Oil,21,1991,7.619
Oil,21,1992,7.661
Oil,21,1993,6.693
Oil,21,1994,4.557
Oil,21,1995,4.585
Oil,21,1996,4.624
Oil,21,1997,2.042
Oil,21,1998,3.81
Oil,21,1999,3.831
Oil,21,2000,2.71
Oil,21,2001,0.94
Oil,21,2002,0.71
Oil,21,2003,0.95
Oil,21,2004,3.8
Oil,21,2005,5.41
Oil,21,2006,7.93
Oil,21,2007,10.89
Oil,21,2008,13.47
Oil,21,2009,13.59
Oil,21,2010,15.69
Oil,21,2011,17.87
Oil,21,2012,18.0
Oil,21,2013,19.49
Oil,21,2014,17.98
Oil,21,2015,20.63
Oil,21,2016,19.53
Oil,21,2017,11.37
Oil,21,2018,6.63
Oil,21,2019,3.24
Oil,21,2020,6.69
Oil,21,2021,7.56
Oil,21,2022,7.61
Oil,22,2000,0.0
Oil,22,2001,0.0
Oil,22,2002,0.0
Oil,22,2003,0.0
Oil,22,2004,0.0
Oil,22,2005,0.0
Oil,22,2006,0.0
Oil,22,2007,0.0
Oil,22,2008,0.0
Oil,22,2009,0.0
Oil,22,2010,0.0
Oil,22,2011,0.0
Oil,22,2012,0.0
Oil,22,2013,0.0
Oil,22,2014,0.0
Oil,22,2015,0.0
Oil,22,2016,0.0
Oil,22,2017,0.0
Oil,22,2018,0.0
Oil,22,2019,0.0
Oil,22,2020,0.0
Oil,22,2021,0.0
Oil,219,2000,0.73
Oil,219,2001,0.76
Oil,219,2002,0.77
Oil,219,2003,0.79
Oil,219,2004,0.81
Oil,219,2005,0.86
Oil,219,2006,0.85
Oil,219,2007,0.88
Oil,219,2008,0.86
Oil,219,2009,0.87
Oil,219,2010,0.78
Oil,219,2011,0.77
Oil,219,2012,0.73
Oil,219,2013,0.74
Oil,219,2014,0.73
Oil,219,2015,0.75
Oil,219,2016,0.76
Oil,219,2017,0.79
Oil,219,2018,0.76
Oil,219,2019,0.77
Oil,219,2020,0.73
Oil,219,2021,0.78
Oil,275,1985,464.66388
Oil,275,1986,467.65207
Oil,275,1987,485.15662
Oil,275,1988,530.07983
Oil,275,1989,562.5474
Oil,275,1990,629.2042
Oil,275,1991,629.809
Oil,275,1992,653.856
Oil,275,1993,633.4178
