fonte,entities,years,values
Renewables,16,2004,5.41
Renewables,16,2005,5.32
Renewables,16,2006,4.95
Renewables,16,2007,2.76
Renewables,16,2008,3.76
Renewables,16,2009,5.2
Renewables,16,2010,7.49
Renewables,16,2011,4.09
Renewables,16,2012,4.68
Renewables,16,2013,6.89
Renewables,16,2014,4.68
Renewables,16,2015,5.84
Renewables,16,2016,7.7
Renewables,16,2017,4.48
Renewables,16,2018,8.47
Renewables,16,2019,5.17
Renewables,16,2020,5.31
Renewables,16,2021,8.96
Renewables,17,1990,0.135
Renewables,17,1991,0.293
Renewables,17,1992,0.199
Renewables,17,1993,0.353
Renewables,17,1994,0.166
Renewables,17,1995,0.193
Renewables,17,1996,0.135
Renewables,17,1997,0.075
Renewables,17,1998,0.215
Renewables,17,1999,0.203
Renewables,17,2000,0.05
Renewables,17,2001,0.07
Renewables,17,2002,0.06
Renewables,17,2003,0.26
Renewables,17,2004,0.25
Renewables,17,2005,0.55
Renewables,17,2006,0.22
Renewables,17,2007,0.22
Renewables,17,2008,0.28
Renewables,17,2009,0.3
Renewables,17,2010,0.17
Renewables,17,2011,0.5
Renewables,17,2012,0.62
Renewables,17,2013,0.33
Renewables,17,2014,0.25
Renewables,17,2015,0.22
Renewables,17,2016,0.34
Renewables,17,2017,0.64
Renewables,17,2018,0.78
Renewables,17,2019,0.84
Renewables,17,2020,0.72
Renewables,17,2021,0.91
Renewables,17,2022,0.76905006
Renewables,246,2000,0.0
Renewables,246,2001,0.0
Renewables,246,2002,0.0
Renewables,246,2003,0.0
Renewables,246,2004,0.0
Renewables,246,2005,0.0
Renewables,246,2006,0.0
Renewables,246,2007,0.0
Renewables,246,2008,0.0
Renewables,246,2009,0.0
Renewables,246,2010,0.0
Renewables,246,2011,0.0
Renewables,246,2012,0.0
Renewables,246,2013,0.0
Renewables,246,2014,0.0
Renewables,246,2015,0.0
Renewables,246,2016,0.0
Renewables,246,2017,0.0
Renewables,246,2018,0.0
Renewables,246,2019,0.0
Renewables,246,2020,0.0
